observation_id,cluster_code,subject_strong,question_code,tag,status,created_at,tier,own_strong_contaminated,other_word_contaminated,contaminated_detail,obs_text
3800,M83,H1245,M0.5.11,no-impact,draft,2026-09-18T11:06:49Z,context-only,False,True,"Prov.17.11:H7451B role=['M24', 'M58'] live=['M58']","In Prov.17.11 bāqaš is used of an evil man's habitual pursuit of rebellion; this sits within the base gloss's 'desire, demand' sense (a negative object rather than a divergent form), so no surface-form shift is present -- the negativity comes from the object 'rebellion', not from the verb's own nuance."
3801,M83,H1245,M0.6.5,no-direct-connection,draft,2026-09-18T11:06:49Z,relational-question,False,True,"Hos.3.5:H7725G role=['M11', 'M81', 'T3'] live=['T3']; Hos.3.5:H3068G role=['T10', 'T7'] live=['T7']; Hos.3.5:H0430G role=['T10', 'T2', 'T7'] live=['T7']","In Hos.3.5, bāqaš (seek) co-occurs with H6342 (fear) and other M-coded terms (H1732 David/king M72, H0430 God/Lord T10/T7) but these are role-classification tags (T-codes) not M-codes with home membership here; among genuine M-code characteristics present, seeking the Lord functions as the initiating disposition that precedes and enables the subsequent 'fear/awe' response toward the Lord and his goodness -- the two are sequential rather than overlapping in this verse's own action."
3802,M83,H1245,M0.6.5,no-direct-connection,draft,2026-09-18T11:06:49Z,relational-question,False,True,"Prov.17.11:H7451B role=['M24', 'M58'] live=['M58']","In Prov.17.11, bāqaš (seek) co-occurs with M24/M58 (evil man) and M30 (rebellion) and M10 (cruel messenger); the seeking here is the operative link between the evil disposition (M24/M58) and its object (rebellion, M30) -- the evil man's character finds active expression through the act of seeking, while the cruel messenger (M10) is the resulting consequence, not something seeking itself connects to directly."
3803,M83,H1245,D7.7.1,answered-no-flag,draft,2026-09-18T11:06:49Z,relational-question,False,True,"Hos.3.5:H7725G role=['M11', 'M81', 'T3'] live=['T3']; Hos.3.5:H3068G role=['T10', 'T7'] live=['T7']; Hos.3.5:H0430G role=['T10', 'T2', 'T7'] live=['T7']","H1245 (seek) is not tagged role-T3 in either Hos.3.5 or Prov.17.11 in the role list provided (it carries only M83); the role-T3 operation tags in these verses belong to other strongs (H7725 return, H7971 sent), so D7.7.1 does not apply to this home strong directly in these verses."
3804,M83,G2212,M0.1.1,answered-no-flag,draft,2026-09-18T11:06:49Z,context-only,False,True,"Matt.2.13:G2962G role=['M72', 'T7'] live=['T7']; Matt.2.13:G2501G role=['T2', 'T8'] live=['T2']","The characteristic is 'Seek/Look for' (zēteō). The name signals active pursuit -- physically searching, intellectually inquiring, or volitionally desiring -- toward an object not currently possessed."
3806,M83,G2212,M0.1.3,answered-no-flag,draft,2026-09-18T11:06:49Z,context-only,False,True,"Matt.2.13:G2962G role=['M72', 'T7'] live=['T7']; Matt.2.13:G2501G role=['T2', 'T8'] live=['T2']","The name carries a directional implication (motion of will/action toward an object) and, in hostile contexts (Herod seeking the child, seeking the child's life), a relational implication of threat directed at a person."
3814,M83,G2212,M0.5.9,attested-pre-nt,draft,2026-09-18T11:06:49Z,context-only,False,True,"Matt.2.13:G2962G role=['M72', 'T7'] live=['T7']; Matt.2.13:G2501G role=['T2', 'T8'] live=['T2']","zēteō is attested extensively in classical Greek (Herodotus, Plato, Xenophon, Sophocles) well before the NT period; not a NT coinage."
3815,M83,G2212,M0.5.10,answered-no-flag,draft,2026-09-18T11:06:49Z,context-only,False,True,"Matt.2.13:G2962G role=['M72', 'T7'] live=['T7']; Matt.2.13:G2501G role=['T2', 'T8'] live=['T2']","The full vocabulary arc of zēteō spans physical searching, crowd-seeking for a person, hostile seeking-to-kill, seeking a confirming sign, demonic seeking of rest, and imperative seeking commanded of disciples -- showing the term's range is set entirely by its grammatical subject and object rather than by internal lexical splits."
3817,M83,G2212,M0.5.11,no-impact,draft,2026-09-18T11:06:49Z,context-only,False,True,"Matt.2.13:G2962G role=['M72', 'T7'] live=['T7']; Matt.2.13:G2501G role=['T2', 'T8'] live=['T2']","In Matt.2.13 'search for the child, to destroy him' zēteō carries its plain physical-search sense reinforced by the following purpose infinitive apolesai (destroy); no divergence within the verb itself beyond its ordinary range."
3821,M83,G2212,M0.6.5,no-direct-connection,draft,2026-09-18T11:06:50Z,relational-question,False,True,"Matt.2.13:G2962G role=['M72', 'T7'] live=['T7']; Matt.2.13:G2501G role=['T2', 'T8'] live=['T2']","In Matt.2.13, zēteō (search) co-occurs with M10 (destroy/apollymi); the search here functions as the preparatory operation whose completion enables the destructive act -- zēteō names the investigative means, M10 names the intended lethal end."
3826,M83,G2212,D7.7.1,answered-no-flag,draft,2026-09-18T11:06:50Z,relational-question,False,True,"Matt.2.13:G2962G role=['M72', 'T7'] live=['T7']; Matt.2.13:G2501G role=['T2', 'T8'] live=['T2']","In Matt.2.13, zēteō is tagged role-T3 (operation) with Herod as the initiating party, directed toward the child (party present as object); the angel's prior command to flee frames this search as a hostile pursuit to be evaded."
3831,M83,G1934,M0.1.1,answered-no-flag,draft,2026-09-18T11:06:50Z,context-only,False,True,"Matt.12.39:G2495H role=['T2', 'T8'] live=['T8']","The characteristic is 'Seek for/demand' (epizēteō), an intensive compound of zēteō. The prefix epi- signals an added intensity or directedness -- seeking after, wishing for, or missing something, often with a demanding edge."
3832,M83,G1934,M0.1.2,answered-no-flag,draft,2026-09-18T11:06:50Z,context-only,False,True,"Luke.11.29:G2495H role=['T2', 'T8'] live=['T8']","Greek epizēteō shows at the definitional level: seek after, wish for, miss, require, demand, inquire further -- an intensified variant of the base seeking-family idea."
3833,M83,G1934,M0.1.3,answered-no-flag,draft,2026-09-18T11:06:50Z,context-only,False,True,"Matt.12.39:G2495H role=['T2', 'T8'] live=['T8']","The name carries a directional-demanding implication: the generation's seeking is directed at Jesus, demanding a sign as proof, implying a relational posture of testing/unbelief rather than trustful request."
3834,M83,G1934,M0.5.1,answered-no-flag,draft,2026-09-18T11:06:50Z,context-only,False,True,"Matt.12.39:G2495H role=['T2', 'T8'] live=['T8']","Primary Greek term epizēteō (G1934), a compound of epi + zēteō; root meaning intensifies the base 'seek' into 'seek after, demand, require' with added urgency or fixation on the object."
3835,M83,G1934,M0.5.2,answered-no-flag,draft,2026-09-18T11:06:50Z,context-only,False,True,"Matt.12.39:G2495H role=['T2', 'T8'] live=['T8']; Luke.11.29:G2495H role=['T2', 'T8'] live=['T8']","Grammatical range is verbal only (present indicative in both occurrences here), consistent with the term's function as ongoing habitual action attributed to 'this generation.'"
3836,M83,G1934,M0.5.3,answered-no-flag,draft,2026-09-18T11:06:50Z,context-only,False,True,"Matt.12.39:G2495H role=['T2', 'T8'] live=['T8']","Semantic range includes seeking/wishing for, missing something absent, requiring/demanding, and (in Koine legal/papyrus use) formal request; in the Gospels it is consistently used of demanding a confirming sign, carrying a testing/unbelieving connotation."
3837,M83,G1934,M0.5.4,not-related-to-meaningful-word,draft,2026-09-18T11:06:50Z,context-only,False,True,"Matt.12.39:G2495H role=['T2', 'T8'] live=['T8']",No internal vocabulary split within epizēteō distinguishes disposition from act; both occurrences here are the same act-type present-tense usage describing a generation's characteristic demand.
3838,M83,G1934,M0.5.5,not-related-to-meaningful-word,draft,2026-09-18T11:06:50Z,context-only,False,True,"Matt.12.39:G2495H role=['T2', 'T8'] live=['T8']",No structural opposite term is supplied for epizēteō among the sources.
3839,M83,G1934,M0.5.6,not-related-to-meaningful-word,draft,2026-09-18T11:06:50Z,context-only,False,True,"Matt.12.39:G2495H role=['T2', 'T8'] live=['T8']",No dedicated person-type agent noun for epizēteō is given among the sources.
3840,M83,G1934,M0.5.7,not-related-to-meaningful-word,draft,2026-09-18T11:06:50Z,context-only,False,True,"Matt.12.39:G2495H role=['T2', 'T8'] live=['T8']",No distinct supplication term separate from epizēteō is present in these verses; the term's own 'demand' sense already covers the request nuance.
3841,M83,G1934,M0.5.8,answered-no-flag,draft,2026-09-18T11:06:50Z,context-only,False,True,"Matt.12.39:G2495H role=['T2', 'T8'] live=['T8']","As a NT-period intensified compound of the seek-family, epizēteō shows continuity with Hebrew dāraš/bāqaš in the sense of demanding proof/inquiry, while its heightened form reflects Koine tendency to intensify simple verbs by compounding with prepositions."
3842,M83,G1934,M0.5.9,attested-pre-nt,draft,2026-09-18T11:06:50Z,context-only,False,True,"Matt.12.39:G2495H role=['T2', 'T8'] live=['T8']","epizēteō is attested in classical and Hellenistic Greek (Herodotus, Demosthenes, Polybius, papyri) well before the NT; not a NT coinage, though its NT usage narrows toward the specific idiom of demanding a sign."
3843,M83,G1934,M0.5.10,answered-no-flag,draft,2026-09-18T11:06:50Z,context-only,False,True,"Matt.12.39:G2495H role=['T2', 'T8'] live=['T8']; Luke.11.29:G2495H role=['T2', 'T8'] live=['T8']","The full vocabulary arc of epizēteō in the NT is narrower than zēteō, concentrated on demanding a sign from Jesus as proof, showing a specialized rhetorical use of the intensive compound for a specific recurring controversy scene."
3844,M83,G1934,M0.5.11,no-impact,draft,2026-09-18T11:06:50Z,context-only,False,True,"Matt.12.39:G2495H role=['T2', 'T8'] live=['T8']","In Matt.12.39 epizēteō carries its established Gospel sense of demanding a sign; matches the term's consistent usage elsewhere (e.g. Luke.11.29), no additional divergence."
3845,M83,G1934,M0.5.11,no-impact,draft,2026-09-18T11:06:50Z,context-only,False,True,"Luke.11.29:G2495H role=['T2', 'T8'] live=['T8']","In Luke.11.29 epizēteō repeats the identical idiom and sense found in Matt.12.39 (demanding a sign from 'this generation'), showing no divergence between occurrences."
3846,M83,G1934,M0.6.5,no-direct-connection,draft,2026-09-18T11:06:50Z,relational-question,False,True,"Matt.12.39:G2495H role=['T2', 'T8'] live=['T8']","In Matt.12.39, epizēteō (seeks for) co-occurs with M58 (evil), M57 (adulterous), M43 (sign, x3), and M43 (prophet); the generation's evil/adulterous character (M58/M57) is what motivates and characterizes its demanding of a sign (M43) -- epizēteō is the operative verb connecting the moral characteristics to the demanded object, rather than being modified by them."
3847,M83,G1934,M0.6.5,no-direct-connection,draft,2026-09-18T11:06:50Z,relational-question,False,True,"Luke.11.29:G2495H role=['T2', 'T8'] live=['T8']","In Luke.11.29, epizēteō (seeks for) co-occurs with M08 (began), M58 (evil), and M43 (sign, x3); as in Matt.12.39, the evil characterization of the generation supplies the moral cause of its sign-demanding act, with epizēteō serving as the link-verb between disposition and demanded object."
3848,M83,G1934,D7.7.1,answered-no-flag,draft,2026-09-18T11:06:50Z,relational-question,False,True,"Matt.12.39:G2495H role=['T2', 'T8'] live=['T8']","In Matt.12.39, epizēteō is role-T3, initiated by 'an evil and adulterous generation' and directed at Jesus (the implicit addressee 'he answered them') demanding a sign."
3849,M83,G1934,D7.7.1,answered-no-flag,draft,2026-09-18T11:06:50Z,relational-question,False,True,"Luke.11.29:G2495H role=['T2', 'T8'] live=['T8']","In Luke.11.29, epizēteō is role-T3, initiated by 'this generation' and directed at Jesus, demanding a sign as in the parallel Matt.12.39 saying."
3850,M30,H4805H,M0.1.1,answered-no-flag,draft,2026-09-18T11:06:50Z,context-only,False,True,"Prov.17.11:H7451B role=['M24', 'M58'] live=['M58']","H4805H is 'rebellion' (Hebrew), naming the state or act of insurrection/transgression against rightful authority; not this cluster's home strong but front-loaded here since it co-occurs in Prov.17.11."
3851,M30,H4805H,M0.5.1,answered-no-flag,draft,2026-09-18T11:06:50Z,context-only,False,True,"Prov.17.11:H7451B role=['M24', 'M58'] live=['M58']","Primary term is the Hebrew noun for 'rebellion'; root meaning denotes rebelliousness or defiant resistance to authority, appearing either as abstract noun or in construct as an adjectival 'rebellious.'"
3852,M01,H6342,M0.1.1,answered-no-flag,draft,2026-09-18T11:06:50Z,context-only,False,True,"Hos.3.5:H7725G role=['M11', 'M81', 'T3'] live=['T3']; Hos.3.5:H3068G role=['T10', 'T7'] live=['T7']; Hos.3.5:H0430G role=['T10', 'T2', 'T7'] live=['T7']","H6342 is 'to fear/dread/be in awe' (pāḥad); the name signals an internal trembling response, ranging from terror to reverent awe, front-loaded here as it co-occurs in Hos.3.5."
3853,M01,H6342,M0.5.1,answered-no-flag,draft,2026-09-18T11:06:50Z,context-only,False,True,"Hos.3.5:H7725G role=['M11', 'M81', 'T3'] live=['T3']; Hos.3.5:H3068G role=['T10', 'T7'] live=['T7']; Hos.3.5:H0430G role=['T10', 'T2', 'T7'] live=['T7']","Primary term is Hebrew pāḥad; root meaning is to tremble/dread, spanning ordinary fear to reverential awe (Qal: be in dread/awe; Piel: be in great dread; Hiphil: cause to dread), used here of Israel's awe-filled turning to the Lord."
3854,M10,H0394,M0.1.1,answered-no-flag,draft,2026-09-18T11:06:50Z,context-only,False,True,"Prov.17.11:H7451B role=['M24', 'M58'] live=['M58']","H0394 is 'cruel' (Hebrew adjective), describing a harsh, merciless character; front-loaded here as it co-occurs in Prov.17.11 describing the messenger sent against the evil man."
3855,M10,H0394,M0.5.1,answered-no-flag,draft,2026-09-18T11:06:50Z,context-only,False,True,"Prov.17.11:H7451B role=['M24', 'M58'] live=['M58']","Primary term is the Hebrew adjective for 'cruel'; root meaning denotes harshness/mercilessness, describing the character of the messenger sent to bring calamity on the seeker of rebellion."
3856,M59,G0402,M0.1.1,answered-no-flag,draft,2026-09-18T11:06:50Z,context-only,False,True,"Matt.2.13:G2962G role=['M72', 'T7'] live=['T7']; Matt.2.13:G2501G role=['T2', 'T8'] live=['T2']","G0402 anachōreō is 'to withdraw/depart'; the name signals physical retreat or departure from a location, front-loaded here as it co-occurs in Matt.2.13."
3857,M59,G0402,M0.5.1,answered-no-flag,draft,2026-09-18T11:06:50Z,context-only,False,True,"Matt.2.13:G2962G role=['M72', 'T7'] live=['T7']; Matt.2.13:G2501G role=['T2', 'T8'] live=['T2']","Primary term anachōreō; root meaning is 'go back, withdraw, retire' (from battle, from a place, from public life), used in Matt.2.13 of the magi's departure that occasions the angel's warning."
3858,M41,G0611,M0.1.1,answered-no-flag,draft,2026-09-18T11:06:50Z,context-only,False,True,"Matt.12.39:G2495H role=['T2', 'T8'] live=['T8']","G0611 apokrinomai is 'to answer/reply'; the name signals a responsive speech-act, front-loaded here as it co-occurs in Matt.12.39."
3859,M41,G0611,M0.5.1,answered-no-flag,draft,2026-09-18T11:06:50Z,context-only,False,True,"Matt.12.39:G2495H role=['T2', 'T8'] live=['T8']","Primary term apokrinomai; root meaning 'give answer to, reply,' also used in NT in Hebraic sense of continuing a discourse rather than strictly responding to a question, as in Matt.12.39's 'he answered them.'"
3860,M10,G0622,M0.1.1,answered-no-flag,draft,2026-09-18T11:06:50Z,context-only,False,True,"Matt.2.13:G2962G role=['M72', 'T7'] live=['T7']; Matt.2.13:G2501G role=['T2', 'T8'] live=['T2']","G0622 apollymi is 'to destroy/kill/perish'; the name signals utter ruin or loss of life, front-loaded here as it co-occurs in Matt.2.13."
3861,M10,G0622,M0.5.1,answered-no-flag,draft,2026-09-18T11:06:50Z,context-only,False,True,"Matt.2.13:G2962G role=['M72', 'T7'] live=['T7']; Matt.2.13:G2501G role=['T2', 'T8'] live=['T2']","Primary term apollymi; root meaning 'destroy utterly, kill' (active) or 'perish, be lost' (middle/passive); in Matt.2.13 used as the purpose of Herod's search for the child."
3862,M57,G3428,M0.1.1,answered-no-flag,draft,2026-09-18T11:06:50Z,context-only,False,True,"Matt.12.39:G2495H role=['T2', 'T8'] live=['T8']","G3428 moichalis is 'adulteress/adulterous'; the name signals unfaithfulness, literal or (as here) figurative-spiritual, front-loaded here as it co-occurs in Matt.12.39."
3863,M57,G3428,M0.5.1,answered-no-flag,draft,2026-09-18T11:06:50Z,context-only,False,True,"Matt.12.39:G2495H role=['T2', 'T8'] live=['T8']","Primary term moichalis; root meaning 'adulteress,' extended in NT (echoing Hosea's marital-unfaithfulness imagery) to describe a generation unfaithful to God, as in Matt.12.39."
3864,M58,G4190,M0.1.1,answered-no-flag,draft,2026-09-18T11:06:50Z,context-only,False,True,"Matt.12.39:G2495H role=['T2', 'T8'] live=['T8']","G4190 poneros is 'evil/wicked/bad'; the name signals moral corruption or harmful/afflictive quality, front-loaded here as it co-occurs in Matt.12.39 and Luke.11.29."
3865,M58,G4190,M0.5.1,answered-no-flag,draft,2026-09-18T11:06:50Z,context-only,False,True,"Matt.12.39:G2495H role=['T2', 'T8'] live=['T8']; Luke.11.29:G2495H role=['T2', 'T8'] live=['T8']","Primary term poneros; root meaning spans 'toilsome/oppressed,' 'useless/good-for-nothing,' and 'morally worthless/wicked,' used in the Gospels of the sign-seeking generation's moral corruption (Matt.12.39, Luke.11.29)."
3866,M43,G4396,M0.1.1,answered-no-flag,draft,2026-09-18T11:06:50Z,context-only,False,True,"Matt.12.39:G2495H role=['T2', 'T8'] live=['T8']","G4396 prophetes is 'prophet'; the name signals one who speaks for a deity or interprets divine will, front-loaded here as it co-occurs in Matt.12.39 referring to Jonah."
3867,M43,G4396,M0.5.1,answered-no-flag,draft,2026-09-18T11:06:50Z,context-only,False,True,"Matt.12.39:G2495H role=['T2', 'T8'] live=['T8']","Primary term prophetes; root meaning 'one who speaks for another/a deity, interpreter of divine will,' in NT specifically an inspired spokesman, here identifying Jonah as the prophet whose sign is given (Matt.12.39)."
3868,M43,G4592,M0.1.1,answered-no-flag,draft,2026-09-18T11:06:50Z,context-only,False,True,"Matt.12.39:G2495H role=['T2', 'T8'] live=['T8']","G4592 semeion is 'sign/token/miracle'; the name signals something perceptible that points beyond itself to a deeper reality or proof, front-loaded here as it co-occurs repeatedly across Matt.12.39, Mark.8.12, and Luke.11.29."
3869,M43,G4592,M0.5.1,answered-no-flag,draft,2026-09-18T11:06:50Z,context-only,False,True,"Matt.12.39:G2495H role=['T2', 'T8'] live=['T8']; Luke.11.29:G2495H role=['T2', 'T8'] live=['T8']","Primary term semeion; root meaning 'mark, sign, token,' extending to omen, proof, or miraculous demonstration; in these Gospel sayings the demanded 'sign' functions as requested proof of divine authority, refused except as 'the sign of Jonah.'"
3880,M83,G1567,D7.7.1,answered-no-flag,draft,2026-09-18T11:09:40Z,relational-question,False,True,"Luke.11.51:G0129G role=['T10', 'T14'] live=['T14']","In Luke.11.51 the operation-tagged verb 'required' (ekzēteō, role-T3 sense within M83) is future-passive: 'it will be required of this generation.' The initiator is God/divine justice (implicit agent of the passive), directed toward 'this generation' as the party held accountable for the blood of the prophets."
3883,M83,G2212,D7.7.1,answered-no-flag,draft,2026-09-18T11:09:40Z,relational-question,False,True,"John.1.38:G2424G role=['T7', 'T8'] live=['T7']","In John.1.38 Jesus (party) initiates the question 'What are you seeking?' addressed to the disciples following him, making them the target party whose zēteō-activity is being probed; the operation is verbal inquiry directed at the followers' own seeking."
3884,M83,G2212,D7.7.1,answered-no-flag,draft,2026-09-18T11:09:40Z,relational-question,False,True,"John.6.26:G2424G role=['T7', 'T8'] live=['T7']; John.6.26:G1492H role=['M15', 'T3'] live=['T3']","In John.6.26 the crowd (party) is the subject of 'you are seeking me' with Jesus as the object sought, though Jesus reframes the true motive as bread rather than signs; the operation is directed from the crowd toward Jesus' person."
3888,M83,G2212,D7.7.1,answered-no-flag,draft,2026-09-18T11:09:40Z,relational-question,False,True,"John.11.56:G2424G role=['T7', 'T8'] live=['T7']","In John.11.56 an unspecified crowd/group (party, contextually pilgrims/authorities at the feast) initiates 'looking for' directed toward Jesus, debating whether he will come to the feast."
3890,M83,G1567,M0.1.1,answered-no-flag,draft,2026-09-18T11:09:40Z,context-only,False,True,"Luke.11.51:G0129G role=['T10', 'T14'] live=['T14']","The characteristic is named from ekzēteō, 'to seek out, seek earnestly, demand/require.' The intensive ek- prefix signals a thoroughgoing, exhaustive quality of seeking -- searching out completely rather than a casual glance, and in judicial/relational contexts, holding to account."
3891,M83,G1567,M0.1.2,answered-no-flag,draft,2026-09-18T11:09:40Z,context-only,False,True,"Luke.11.51:G0129G role=['T10', 'T14'] live=['T14']","Ekzēteō at the definitional level compounds ek ('out of, from') with zēteō ('seek'), yielding 'seek out, search thoroughly, demand.' LSJ shows classical/Hellenistic use for seeking out persons or accounts, and in LXX/NT usage 'demand an account of' (blood), matching the passive 'will be required' sense in Luke.11.51."
3892,M83,G1567,M0.1.3,answered-no-flag,draft,2026-09-18T11:09:40Z,context-only,False,True,"Luke.11.51:G0129G role=['T10', 'T14'] live=['T14']","The name carries a relational-judicial implication: seeking out becomes a demand made of one party by another (or by God), moving from passive/neutral inquiry toward active accountability -- 'required of this generation' casts the seeking as retributive reckoning directed at a responsible party."
3893,M83,G1567,M0.5.1,answered-no-flag,draft,2026-09-18T11:09:40Z,context-only,False,True,"Luke.11.51:G0129G role=['T10', 'T14'] live=['T14']","Primary Greek term: ekzēteō (G1567), from ek + zēteō. Root meaning: intensive/exhaustive seeking, seeking out, or demanding/requiring an account. No Hebrew primary term is given in these sources; the concept aligns with Hebrew darash-type 'inquire, require' usage reflected in LXX-influenced NT idiom (cf. Luke.11.50-51's 'blood required')."
3894,M83,G1567,M0.5.10,answered-no-flag,draft,2026-09-18T11:09:40Z,context-only,False,True,"Luke.11.51:G0129G role=['T10', 'T14'] live=['T14']","The vocabulary arc for ekzēteō spans: diligent investigation/scrutiny (1 Pet 1:10), earnest supplication (Heb 12:17), diligent seeking after God (Acts 15:17; Rom 3:11; Heb 10:6), and the Hebraic 'require/demand/exact' sense (Luke 11:50-51; Heb 12:7) -- showing a range from cognitive/spiritual searching to judicial demand."
3895,M83,G1567,M0.5.11,answered-no-flag,draft,2026-09-18T11:09:40Z,context-only,False,True,"Luke.11.51:G0129G role=['T10', 'T14'] live=['T14']","In Luke.11.51 ekzēteō appears in its Hebraic 'demand an account of blood' sense (future passive), diverging from its more common NT sense of diligent/spiritual seeking (as in Acts 15:17, Heb 11:6-type contexts). The nuance here is judicial exaction rather than devotional search, carrying weight of impending judgment on 'this generation' -- a legal-retributive shade distinct from its other occurrences."
3896,M83,G1567,M0.5.2,answered-no-flag,draft,2026-09-18T11:09:40Z,context-only,False,True,"Luke.11.51:G0129G role=['T10', 'T14'] live=['T14']","Ekzēteō is exclusively verbal in the NT (no noun/adjective/participle-substantive forms attested among these sources), appearing in active, middle, and passive voice forms -- showing the characteristic operates as an action performed BY an agent or, in the passive, an action DEMANDED OF a subject."
3897,M83,G1567,M0.5.3,answered-no-flag,draft,2026-09-18T11:09:40Z,context-only,False,True,"Luke.11.51:G0129G role=['T10', 'T14'] live=['T14']","Semantic range of ekzēteō spans: (1) intellectual/spiritual diligent seeking or scrutiny, (2) earnest supplication seeking a blessing, (3) seeking after God/righteousness, and (4) the idiomatic Hebraic sense 'seek out blood/require an account' meaning to hold someone judicially responsible -- an analogical extension from 'searching for' to 'exacting payment for.'"
3898,M83,G1567,M0.5.4,answered-no-flag,draft,2026-09-18T11:09:40Z,context-only,False,True,"Luke.11.51:G0129G role=['T10', 'T14'] live=['T14']","The vocabulary distinguishes intensive/exhaustive seeking (ekzēteō) from ordinary seeking (zēteō, its base form) -- an act-versus-degree-of-act distinction, where ek- marks completeness/thoroughness of the searching act rather than a disposition."
3899,M83,G1567,M0.5.5,not-related-to-meaningful-word,draft,2026-09-18T11:09:40Z,context-only,False,True,"Luke.11.51:G0129G role=['T10', 'T14'] live=['T14']",No structural opposite or absence-term for ekzēteō is present among the three sources; the concept's negation would be expressed periphrastically (e.g. failing to seek) rather than by a distinct lexeme.
3900,M83,G1567,M0.5.6,not-related-to-meaningful-word,draft,2026-09-18T11:09:40Z,context-only,False,True,"Luke.11.51:G0129G role=['T10', 'T14'] live=['T14']",No distinct person-type noun (e.g. 'seeker') is attested for ekzēteō in these sources; the word remains verbal throughout its NT and classical attestations.
3901,M83,G1567,M0.5.7,answered-no-flag,draft,2026-09-18T11:09:40Z,context-only,False,True,"Luke.11.51:G0129G role=['T10', 'T14'] live=['T14']","Ekzēteō itself carries a supplication sense in one of its own uses (Heb 12:17, 'to ask for, beseech earnestly'), meaning the same lexeme doubles as the 'seeking from another' term rather than requiring a separate supplication word."
3902,M83,G1567,M0.5.8,attested-pre-nt,draft,2026-09-18T11:09:40Z,context-only,False,True,"Luke.11.51:G0129G role=['T10', 'T14'] live=['T14']","LSJ attests ekzēteō in Hellenistic Greek (1st c. BC papyri, Josephus) and its judicial 'demand an account of' sense already present in the LXX (2 Kings/2 Sam 4:11), showing continuity of the Hebraic idiom of blood being 'sought/required' carried directly into NT Greek usage (Luke.11.50-51) rather than being a new coinage."
3903,M83,G1567,M0.5.9,attested-pre-nt,draft,2026-09-18T11:09:40Z,context-only,False,True,"Luke.11.51:G0129G role=['T10', 'T14'] live=['T14']",Ekzēteō is not a NT coinage; LSJ documents it in 1st century BC papyri and other Hellenistic sources prior to and contemporary with the NT.
3904,M83,G1567,M0.6.5,sole-mcode-in-verse,draft,2026-09-18T11:09:40Z,relational-question,False,True,"Luke.11.51:G0129G role=['T10', 'T14'] live=['T14']","In Luke.11.51 the only M-code present is M83 (ekzēteō, 'required'); other role-tagged items (blood, Abel, Zechariah, altar, sanctuary, generation) are T-coded contextual roles, not other M-code characteristics, so ekzēteō stands alone as the sole characteristic in this verse."
3908,M83,G2212,M0.5.1,answered-no-flag,draft,2026-09-18T11:09:40Z,context-only,False,True,"John.1.38:G2424G role=['T7', 'T8'] live=['T7']","Primary Greek term: zēteō (G2212). Root meaning per LSJ: 'seek, seek for, search after, inquire, investigate, desire, require, demand.' No Hebrew primary term supplied in these sources, though the sense overlaps with baqash/darash word-fields for seeking in the OT."
3912,M83,G2212,M0.5.11,no-impact,draft,2026-09-18T11:09:40Z,context-only,False,True,"John.1.38:G2424G role=['T7', 'T8'] live=['T7']","In John.1.38 'What are you seeking?' is a direct, literal use of zēteō asking about the disciples' immediate purpose -- within the base gloss, no shift."
3913,M83,G2212,M0.5.11,surface-gloss-divergence,draft,2026-09-18T11:09:40Z,context-only,False,True,"John.6.26:G2424G role=['T7', 'T8'] live=['T7']; John.6.26:G1492H role=['M15', 'T3'] live=['T3']","In John.6.26 zēteō carries an ironic nuance: the crowd's 'seeking' Jesus is exposed by him as motivated by physical satisfaction (bread) rather than genuine pursuit of his person/signs -- a divergence toward self-interested seeking rather than devoted seeking, distinct from its more earnest uses elsewhere (e.g. Jn 1:38)."
3917,M83,G2212,M0.5.11,no-impact,draft,2026-09-18T11:09:40Z,context-only,False,True,"John.11.56:G2424G role=['T7', 'T8'] live=['T7']","In John.11.56 'looking for Jesus' at the feast is a neutral searching-for-a-person sense, without hostile or ironic shading -- within the base gloss."
3923,M83,G2212,M0.5.6,not-related-to-meaningful-word,draft,2026-09-18T11:09:40Z,context-only,False,True,"John.1.38:G2424G role=['T7', 'T8'] live=['T7']",No distinct person-type noun ('seeker') is attested for zēteō among these sources; the concept remains expressed verbally throughout.
3929,M83,G2212,M0.6.5,no-direct-connection,draft,2026-09-18T11:09:40Z,relational-question,False,True,"John.1.38:G2424G role=['T7', 'T8'] live=['T7']","In John.1.38 M63 (hermēneuō, 'means/interpret') co-occurs with M83 (zēteō, 'seeking') but the two operate in separate clauses -- M83 governs Jesus' question to the followers, M63 explains the term 'Rabbi'; from M83's vantage the seeking-inquiry is unrelated to the interpretive gloss on the title."
3930,M83,G2212,M0.6.5,no-direct-connection,draft,2026-09-18T11:09:40Z,relational-question,False,True,"John.6.26:G2424G role=['T7', 'T8'] live=['T7']; John.6.26:G1492H role=['M15', 'T3'] live=['T3']","In John.6.26 M41 (apokrinomai, 'answered') and M15 (eidon/'saw', cognitive perception) and M43 (sēmeion, 'signs') co-occur with M83 (zēteō). From M83's vantage, the crowd's seeking is the topic Jesus' answering (M41) addresses and corrects, contrasting their seeking-motive against what they actually 'saw' (M15) -- the seeking is shown to be misdirected toward bread rather than the signs."
