from_span,to_span,edge_type,ve_nr,direction,pair_kind,phrase,book,from_verse_ref
282803,282801,source,103,,pair,"God's fearsomeness before the kings, humbling the princes",19,Psa 76:12
282807,282845,source,103,,pair,"God's shattering of war, ground of the awe he inspires",19,Psa 76:3
282832,282845,source,103,,pair,"God's fearsomeness, which draws forth the earth's fear (v8)",19,Psa 76:7
282839,282845,source,103,,pair,"God's roused anger, before which none can stand",19,Psa 76:7
282842,282845,source,103,,pair,"God's utterance of judgment, ground of the earth's fear",19,Psa 76:8
282843,282846,source,103,,pair,"God's verdict, before which the earth is still",19,Psa 76:8
282845,282842,target,107,,pair,"God, who uttered judgment from heaven",19,Psa 76:8
282845,282846,manner,108,,pair,struck silent,19,Psa 76:8
282845,282846,coupling,112,,pair,paired with being still,19,Psa 76:8
282846,282842,target,107,,pair,before God's judgment,19,Psa 76:8
282846,282845,coupling,112,,pair,paired with the earth's fear,19,Psa 76:8
282849,282853,source,103,,pair,"God's rising to judgment, the saving of the humble",19,Psa 76:9
282851,282853,source,103,,pair,God's saving of the humble of the earth,19,Psa 76:9
282853,282851,operation,106,,event,be saved (by God),19,Psa 76:9
282853,282849,coupling,112,,pair,the object of God's saving judgment,19,Psa 76:9
306728,282845,source,103,,pair,"God's rebuke, which stuns the enemy and grounds the earth's fear",19,Psa 76:6
282861,282868,target,107,,pair,"to God, that he may hear",19,Psa 77:1
282861,282862,manner,108,,pair,aloud,19,Psa 77:1
282861,282941,coupling,112,,pair,paired with seeking the Lord in trouble (v2),19,Psa 77:1
282868,282861,source,103,,pair,"God's hearing, the hope that grounds the crying out",19,Psa 77:1
282871,282875,coupling,112,,pair,paired with the resolve to remember God's deeds (v11),19,Psa 77:10
282875,282876,target,107,,pair,the deeds and wonders of the LORD,19,Psa 77:11
282875,282879,coupling,112,,pair,paired with the second remember and the pondering,19,Psa 77:11
282876,282875,source,103,,pair,"the LORD's deeds, what the psalmist resolves to remember",19,Psa 77:11
282879,282881,target,107,,pair,your wonders of old,19,Psa 77:11
282879,282875,coupling,112,,pair,paired with the first resolve to remember,19,Psa 77:11
282881,282879,source,103,,pair,"God's wonders of old, object of the remembering",19,Psa 77:11
282884,282886,target,107,,pair,all your work,19,Psa 77:12
282884,282887,coupling,112,,pair,paired with meditating on God's mighty deeds,19,Psa 77:12
282886,282884,source,103,,pair,"God's work, what the psalmist ponders",19,Psa 77:12
282887,282888,target,107,,pair,your mighty deeds,19,Psa 77:12
282887,282884,coupling,112,,pair,paired with pondering God's work,19,Psa 77:12
282888,282887,source,103,,pair,"God's mighty deeds, object of the meditation",19,Psa 77:12
282891,282879,source,103,,pair,"God's holiness, the ground of the wonders remembered",19,Psa 77:13
282898,282887,source,103,,pair,"God's wonder-working, ground of the meditation",19,Psa 77:14
282899,282887,source,103,,pair,"God's wonders, made known among the peoples",19,Psa 77:14
282900,282887,source,103,,pair,God's self-manifestation of might among the peoples,19,Psa 77:14
282902,282887,source,103,,pair,"God's might, made known among the nations",19,Psa 77:14
282905,282906,source,103,,pair,"God's arm, the strength by which he redeemed",19,Psa 77:15
282906,282879,source,103,,pair,"God's redemption of his people, the wonder remembered",19,Psa 77:15
282941,282949,coupling,112,,pair,paired with the soul that refuses comfort,19,Psa 77:2
282949,282950,operation,106,,event,refuse comfort,19,Psa 77:2
282949,282951,manner,108,,pair,inconsolable,19,Psa 77:2
282949,282950,coupling,112,,pair,paired with the refusing and the comfort refused,19,Psa 77:2
282950,282949,seat,104,,pair,the soul (nephesh),19,Psa 77:2
282950,282951,target,107,,pair,comfort,19,Psa 77:2
282950,282949,coupling,112,,pair,paired with the soul and the comfort refused,19,Psa 77:2
282951,282949,seat,104,,pair,the soul (nephesh),19,Psa 77:2
282951,282950,operation,106,,event,be comforted (refused),19,Psa 77:2
282951,282950,coupling,112,,pair,the comfort the soul refuses,19,Psa 77:2
282952,282906,source,103,,pair,"God's leading of his people, climax of the remembered redemption",19,Psa 77:20
282959,282961,manner,108,,pair,with moaning,19,Psa 77:3
282959,282963,coupling,112,,pair,paired with moaning and the fainting spirit,19,Psa 77:3
282961,282959,manner,108,,pair,in remembrance of God,19,Psa 77:3
282961,282959,coupling,112,,pair,paired with remembering God,19,Psa 77:3
282962,282964,manner,108,,pair,until the spirit faints,19,Psa 77:3
282962,282963,coupling,112,,pair,paired with the fainting spirit,19,Psa 77:3
282963,282964,operation,106,,event,faint / grow feeble,19,Psa 77:3
282963,282962,manner,108,,pair,overwhelmed by musing,19,Psa 77:3
282963,282964,coupling,112,,pair,paired with the fainting,19,Psa 77:3
282964,282963,seat,104,,pair,the spirit (ruach),19,Psa 77:3
282964,282963,coupling,112,,pair,paired with the spirit that it overwhelms,19,Psa 77:3
282966,282970,target,107,,pair,"the days of old, the years long ago",19,Psa 77:5
282966,282971,coupling,112,,pair,paired with the night-song remembering (v6),19,Psa 77:5
282971,282974,manner,108,,pair,meditating in the heart,19,Psa 77:6
282971,282977,coupling,112,,pair,paired with meditating and the spirit's search,19,Psa 77:6
282974,282976,seat,104,,pair,the heart (lebab),19,Psa 77:6
282974,282978,manner,108,,pair,a diligent search of the spirit,19,Psa 77:6
282974,282977,coupling,112,,pair,paired with the spirit's diligent search,19,Psa 77:6
282977,282978,operation,106,,event,search / probe diligently,19,Psa 77:6
282977,282978,manner,108,,pair,"diligently, searchingly",19,Psa 77:6
282977,282974,coupling,112,,pair,paired with the heart's meditation,19,Psa 77:6
282978,282977,seat,104,,pair,the spirit (ruach),19,Psa 77:6
282978,282980,target,107,,pair,the questions of v7-9,19,Psa 77:6
282978,282977,coupling,112,,pair,paired with the spirit that performs it,19,Psa 77:6
282980,282978,source,103,,pair,the feared divine rejection the search interrogates,19,Psa 77:7
282984,282978,source,103,,pair,"God's favour, whose withdrawal the sufferer fears",19,Psa 77:7
282985,282978,source,103,,pair,"God's chesed, whose feared cessation drives the lament",19,Psa 77:8
282993,282978,source,103,,pair,"God's feared forgetting, object of the anxious search",19,Psa 77:9
282994,282978,source,103,,pair,"God's graciousness, feared withdrawn",19,Psa 77:9
282995,282978,source,103,,pair,"God's anger, feared to have closed off compassion",19,Psa 77:9
282997,282978,source,103,,pair,"God's compassion, feared shut up in anger",19,Psa 77:9
306734,306738,source,103,,pair,"God's holding the eyes open, cause of the sleepless agitation",19,Psa 77:4
306738,306740,manner,108,,pair,so much that speech fails,19,Psa 77:4
306738,306734,coupling,112,,pair,paired with the sleepless eyes God holds open,19,Psa 77:4
283012,283010,source,103,,pair,God-content qualifier,19,Psa 78:10
283015,283013,source,103,,pair,God-content qualifier,19,Psa 78:10
283017,283016,source,103,,pair,God-content qualifier,19,Psa 78:11
283018,283016,source,103,,pair,God-content qualifier,19,Psa 78:11
283025,283016,source,103,,pair,God-content qualifier,19,Psa 78:12
283026,283016,source,103,,pair,God-content qualifier,19,Psa 78:12
283032,283016,source,103,,pair,God-content qualifier,19,Psa 78:13
283034,283016,source,103,,pair,God-content qualifier,19,Psa 78:13
283038,283016,source,103,,pair,God-content qualifier,19,Psa 78:15
283041,283016,source,103,,pair,God-content qualifier,19,Psa 78:15
283048,283047,source,103,,pair,God-content qualifier,19,Psa 78:17
283051,283050,source,103,,pair,God-content qualifier,19,Psa 78:18
283066,283094,source,103,,pair,God-content qualifier,19,Psa 78:20
283083,283044,source,103,,pair,God-content qualifier,19,Psa 78:21
283084,283044,source,103,,pair,God-content qualifier,19,Psa 78:21
283086,283044,source,103,,pair,God-content qualifier,19,Psa 78:21
283089,283044,source,103,,pair,God-content qualifier,19,Psa 78:21
283090,283044,source,103,,pair,God-content qualifier,19,Psa 78:21
283095,283094,source,103,,pair,God-content qualifier,19,Psa 78:22
283099,283097,source,103,,pair,God-content qualifier,19,Psa 78:22
283100,283124,source,103,,pair,God-content qualifier,19,Psa 78:24
283109,283124,source,103,,pair,God-content qualifier,19,Psa 78:26
283111,283124,source,103,,pair,God-content qualifier,19,Psa 78:26
283112,283124,source,103,,pair,God-content qualifier,19,Psa 78:26
283114,283124,source,103,,pair,God-content qualifier,19,Psa 78:27
283134,283146,source,103,,pair,God-content qualifier,19,Psa 78:31
283135,283146,source,103,,pair,God-content qualifier,19,Psa 78:31
283136,283146,source,103,,pair,God-content qualifier,19,Psa 78:31
283137,283146,source,103,,pair,God-content qualifier,19,Psa 78:31
283139,283146,source,103,,pair,God-content qualifier,19,Psa 78:31
283148,283150,source,103,,pair,God-content qualifier,19,Psa 78:32
283152,283155,source,103,,pair,God-content qualifier,19,Psa 78:33
283156,283157,source,103,,pair,God-content qualifier,19,Psa 78:34
283167,283161,source,103,,pair,God-content qualifier,19,Psa 78:35
283174,283172,source,103,,pair,God-content qualifier,19,Psa 78:37
283175,283178,source,103,,pair,God-content qualifier,19,Psa 78:38
283176,283178,source,103,,pair,God-content qualifier,19,Psa 78:38
283177,283178,source,103,,pair,God-content qualifier,19,Psa 78:38
283180,283178,source,103,,pair,God-content qualifier,19,Psa 78:38
283181,283178,source,103,,pair,God-content qualifier,19,Psa 78:38
283182,283178,source,103,,pair,God-content qualifier,19,Psa 78:38
283185,283178,source,103,,pair,God-content qualifier,19,Psa 78:38
283188,283178,source,103,,pair,God-content qualifier,19,Psa 78:38
283189,283191,source,103,,pair,God-content qualifier,19,Psa 78:39
283201,283199,source,103,,pair,God-content qualifier,19,Psa 78:4
283203,283199,source,103,,pair,God-content qualifier,19,Psa 78:4
283204,283199,source,103,,pair,God-content qualifier,19,Psa 78:4
283205,283199,source,103,,pair,God-content qualifier,19,Psa 78:4
283207,283199,source,103,,pair,God-content qualifier,19,Psa 78:4
283214,283213,source,103,,pair,God-content qualifier,19,Psa 78:41
283217,283216,source,103,,pair,God-content qualifier,19,Psa 78:41
283221,283220,source,103,,pair,God-content qualifier,19,Psa 78:42
283224,283220,source,103,,pair,God-content qualifier,19,Psa 78:42
283228,283220,source,103,,pair,God-content qualifier,19,Psa 78:43
283231,283220,source,103,,pair,God-content qualifier,19,Psa 78:43
283234,283220,source,103,,pair,God-content qualifier,19,Psa 78:44
283240,283220,source,103,,pair,God-content qualifier,19,Psa 78:45
283246,283220,source,103,,pair,God-content qualifier,19,Psa 78:48
283251,283220,source,103,,pair,God-content qualifier,19,Psa 78:49
283252,283220,source,103,,pair,God-content qualifier,19,Psa 78:49
283253,283220,source,103,,pair,God-content qualifier,19,Psa 78:49
283254,283220,source,103,,pair,God-content qualifier,19,Psa 78:49
283255,283220,source,103,,pair,God-content qualifier,19,Psa 78:49
283261,283270,source,103,,pair,God-content qualifier,19,Psa 78:5
283263,283270,source,103,,pair,God-content qualifier,19,Psa 78:5
283264,283270,source,103,,pair,God-content qualifier,19,Psa 78:5
283267,283270,source,103,,pair,God-content qualifier,19,Psa 78:5
283273,283220,source,103,,pair,God-content qualifier,19,Psa 78:50
283275,283220,source,103,,pair,God-content qualifier,19,Psa 78:50
283278,283220,source,103,,pair,God-content qualifier,19,Psa 78:50
283281,283220,source,103,,pair,God-content qualifier,19,Psa 78:50
283284,283220,source,103,,pair,God-content qualifier,19,Psa 78:51
283292,283302,source,103,,pair,God-content qualifier,19,Psa 78:52
283296,283302,source,103,,pair,God-content qualifier,19,Psa 78:52
283299,283302,source,103,,pair,God-content qualifier,19,Psa 78:53
283304,283302,source,103,,pair,God-content qualifier,19,Psa 78:53
283313,283302,source,103,,pair,God-content qualifier,19,Psa 78:54
283314,283323,source,103,,pair,God-content qualifier,19,Psa 78:55
283317,283323,source,103,,pair,God-content qualifier,19,Psa 78:55
283319,283323,source,103,,pair,God-content qualifier,19,Psa 78:55
283325,283323,source,103,,pair,God-content qualifier,19,Psa 78:56
283326,283324,source,103,,pair,God-content qualifier,19,Psa 78:56
283329,283328,source,103,,pair,God-content qualifier,19,Psa 78:56
283340,283337,source,103,,pair,God-content qualifier,19,Psa 78:58
283343,283331,source,103,,pair,God-content qualifier,19,Psa 78:59
283344,283331,source,103,,pair,God-content qualifier,19,Psa 78:59
283346,283331,source,103,,pair,God-content qualifier,19,Psa 78:59
283365,283331,source,103,,pair,God-content qualifier,19,Psa 78:62
283368,283331,source,103,,pair,God-content qualifier,19,Psa 78:62
283392,283331,source,103,,pair,God-content qualifier,19,Psa 78:66
283396,283432,source,103,,pair,God-content qualifier,19,Psa 78:67
283400,283432,source,103,,pair,God-content qualifier,19,Psa 78:67
283403,283432,source,103,,pair,God-content qualifier,19,Psa 78:68
283409,283432,source,103,,pair,God-content qualifier,19,Psa 78:68
283417,283432,source,103,,pair,God-content qualifier,19,Psa 78:70
283420,283432,source,103,,pair,God-content qualifier,19,Psa 78:70
283452,283451,source,103,,pair,God-content qualifier,19,Psa 78:8
306766,306765,source,103,,pair,God-content qualifier,19,Psa 78:7
306769,306768,source,103,,pair,God-content qualifier,19,Psa 78:7
306772,306771,source,103,,pair,God-content qualifier,19,Psa 78:7
306774,283016,source,103,,pair,God-content qualifier,19,Psa 78:14
306786,283124,source,103,,pair,God-content qualifier,19,Psa 78:23
306789,283124,source,103,,pair,God-content qualifier,19,Psa 78:23
306796,283124,source,103,,pair,God-content qualifier,19,Psa 78:25
306800,283124,source,103,,pair,God-content qualifier,19,Psa 78:28
306812,283220,source,103,,pair,God-content qualifier,19,Psa 78:47
306817,283331,source,103,,pair,God-content qualifier,19,Psa 78:60
306821,283331,source,103,,pair,God-content qualifier,19,Psa 78:60
283464,283511,source,103,,pair,God-content qualifier,19,Psa 79:1
283466,283511,source,103,,pair,God-content qualifier,19,Psa 79:1
283476,283471,source,103,,pair,God-content qualifier,19,Psa 79:11
283477,283471,source,103,,pair,God-content qualifier,19,Psa 79:11
283478,283471,source,103,,pair,God-content qualifier,19,Psa 79:11
283481,283511,source,103,,pair,God-content qualifier,19,Psa 79:12
283499,283498,source,103,,pair,God-content qualifier,19,Psa 79:13
283519,283544,source,103,,pair,God-content qualifier,19,Psa 79:5
283521,283544,source,103,,pair,God-content qualifier,19,Psa 79:5
283522,283544,source,103,,pair,God-content qualifier,19,Psa 79:5
283524,283530,source,103,,pair,God-content qualifier,19,Psa 79:6
283525,283530,source,103,,pair,God-content qualifier,19,Psa 79:6
283536,283535,source,103,,pair,God-content qualifier,19,Psa 79:6
283538,283540,source,103,,pair,God-content qualifier,19,Psa 79:8
283541,283544,source,103,,pair,God-content qualifier,19,Psa 79:8
283542,283544,source,103,,pair,God-content qualifier,19,Psa 79:8
283543,283544,source,103,,pair,God-content qualifier,19,Psa 79:8
283546,283493,source,103,,pair,God-content qualifier,19,Psa 79:9
283548,283493,source,103,,pair,God-content qualifier,19,Psa 79:9
283550,283493,source,103,,pair,God-content qualifier,19,Psa 79:9
283551,283493,source,103,,pair,God-content qualifier,19,Psa 79:9
283552,283493,source,103,,pair,God-content qualifier,19,Psa 79:9
283553,283554,source,103,,pair,God-content qualifier,19,Psa 79:9
283556,283493,source,103,,pair,God-content qualifier,19,Psa 79:9
306841,283471,source,103,,pair,God-content qualifier,19,Psa 79:10
306845,283471,source,103,,pair,God-content qualifier,19,Psa 79:10
283702,283766,source,103,,pair,God-content qualifier,19,Psa 80:1
283703,283766,source,103,,pair,God-content qualifier,19,Psa 80:1
283705,283766,source,103,,pair,God-content qualifier,19,Psa 80:1
283710,283766,source,103,,pair,God-content qualifier,19,Psa 80:1
283714,283774,source,103,,pair,God-content qualifier,19,Psa 80:14
283717,283774,source,103,,pair,God-content qualifier,19,Psa 80:14
283723,283774,source,103,,pair,God-content qualifier,19,Psa 80:15
283726,283774,source,103,,pair,God-content qualifier,19,Psa 80:15
283735,283738,source,103,,pair,God-content qualifier,19,Psa 80:17
283740,283741,source,103,,pair,God-content qualifier,19,Psa 80:18
283742,283741,source,103,,pair,God-content qualifier,19,Psa 80:18
283743,283738,source,103,,pair,God-content qualifier,19,Psa 80:19
283748,283738,source,103,,pair,God-content qualifier,19,Psa 80:19
283749,283738,source,103,,pair,God-content qualifier,19,Psa 80:19
283754,283757,source,103,,pair,God-content qualifier,19,Psa 80:2
283755,283757,source,103,,pair,God-content qualifier,19,Psa 80:2
283757,283766,source,103,,pair,God-content qualifier,19,Psa 80:2
283763,283766,source,103,,pair,God-content qualifier,19,Psa 80:4
283767,283769,source,103,,pair,God-content qualifier,19,Psa 80:5
283771,283769,source,103,,pair,God-content qualifier,19,Psa 80:5
283773,283774,source,103,,pair,God-content qualifier,19,Psa 80:6
283779,283738,source,103,,pair,God-content qualifier,19,Psa 80:7
283783,283738,source,103,,pair,God-content qualifier,19,Psa 80:7
283784,283738,source,103,,pair,God-content qualifier,19,Psa 80:7
306848,283738,source,103,,pair,God-content qualifier,19,Psa 80:3
306851,283738,source,103,,pair,God-content qualifier,19,Psa 80:3
306852,283738,source,103,,pair,God-content qualifier,19,Psa 80:3
306853,283774,source,103,,pair,God-content qualifier,19,Psa 80:8
306856,283774,source,103,,pair,God-content qualifier,19,Psa 80:8
306858,283774,source,103,,pair,God-content qualifier,19,Psa 80:8
306860,283774,source,103,,pair,God-content qualifier,19,Psa 80:9
306867,283774,source,103,,pair,God-content qualifier,19,Psa 80:10
306895,283774,source,103,,pair,God-content qualifier,19,Psa 80:16
306896,283774,source,103,,pair,God-content qualifier,19,Psa 80:16
283790,283788,source,103,,pair,God-content qualifier,19,Psa 81:1
283808,283815,source,103,,pair,God-content qualifier,19,Psa 81:14
283810,283815,source,103,,pair,God-content qualifier,19,Psa 81:14
283820,283825,source,103,,pair,God-content qualifier,19,Psa 81:16
283835,283873,source,103,,pair,God-content qualifier,19,Psa 81:4
283837,283873,source,103,,pair,God-content qualifier,19,Psa 81:4
283841,283847,source,103,,pair,God-content qualifier,19,Psa 81:5
283844,283847,source,103,,pair,God-content qualifier,19,Psa 81:5
283851,283859,source,103,,pair,God-content qualifier,19,Psa 81:6
283855,283859,source,103,,pair,God-content qualifier,19,Psa 81:6
283860,283859,source,103,,pair,God-content qualifier,19,Psa 81:7
283861,283859,source,103,,pair,God-content qualifier,19,Psa 81:7
283864,283859,source,103,,pair,God-content qualifier,19,Psa 81:7
283870,283868,source,103,,pair,God-content qualifier,19,Psa 81:8
306909,283796,source,103,,pair,God-content qualifier,19,Psa 81:10
306915,283796,source,103,,pair,God-content qualifier,19,Psa 81:10
283885,283894,source,103,,pair,God-content qualifier,19,Psa 82:1
283891,283894,source,103,,pair,God-content qualifier,19,Psa 82:1
283934,283913,source,103,,pair,God-content qualifier,19,Psa 82:8
283936,283913,source,103,,pair,God-content qualifier,19,Psa 82:8
283939,283913,source,103,,pair,God-content qualifier,19,Psa 82:8
283947,283991,source,103,,pair,God-content qualifier,19,Psa 83:1
283949,283991,source,103,,pair,God-content qualifier,19,Psa 83:1
283950,283991,source,103,,pair,God-content qualifier,19,Psa 83:1
283952,283994,source,103,,pair,God-content qualifier,19,Psa 83:11
283962,283974,source,103,,pair,God-content qualifier,19,Psa 83:15
283965,283974,source,103,,pair,God-content qualifier,19,Psa 83:15
283968,283971,source,103,,pair,God-content qualifier,19,Psa 83:16
283972,283971,source,103,,pair,God-content qualifier,19,Psa 83:16
283977,283979,source,103,,pair,God-content qualifier,19,Psa 83:17
283981,283979,source,103,,pair,God-content qualifier,19,Psa 83:18
306935,283994,source,103,,pair,God-content qualifier,19,Psa 83:9
306942,283994,source,103,,pair,God-content qualifier,19,Psa 83:10
306953,283994,source,103,,pair,God-content qualifier,19,Psa 83:13
284055,284068,source,103,,pair,God-content qualifier,19,Psa 84:11
284057,284068,source,103,,pair,God-content qualifier,19,Psa 84:11
284058,284068,source,103,,pair,God-content qualifier,19,Psa 84:11
284059,284068,source,103,,pair,God-content qualifier,19,Psa 84:11
284061,284068,source,103,,pair,God-content qualifier,19,Psa 84:11
284062,284068,source,103,,pair,God-content qualifier,19,Psa 84:11
284125,284122,source,103,,pair,God-content qualifier,19,Psa 84:7
284131,284132,source,103,,pair,God-content qualifier,19,Psa 84:8
284133,284132,source,103,,pair,God-content qualifier,19,Psa 84:8
284137,284132,source,103,,pair,God-content qualifier,19,Psa 84:9
284138,284132,source,103,,pair,God-content qualifier,19,Psa 84:9
284140,284132,source,103,,pair,God-content qualifier,19,Psa 84:9
284149,284216,source,103,,pair,God-content qualifier,19,Psa 85:1
284152,284216,source,103,,pair,God-content qualifier,19,Psa 85:1
284155,284231,source,103,,pair,God-content qualifier,19,Psa 85:10
284156,284231,source,103,,pair,God-content qualifier,19,Psa 85:10
284157,284231,source,103,,pair,God-content qualifier,19,Psa 85:10
284158,284231,source,103,,pair,God-content qualifier,19,Psa 85:10
284159,284231,source,103,,pair,God-content qualifier,19,Psa 85:10
284160,284231,source,103,,pair,God-content qualifier,19,Psa 85:10
284161,284231,source,103,,pair,God-content qualifier,19,Psa 85:11
284162,284231,source,103,,pair,God-content qualifier,19,Psa 85:11
284165,284231,source,103,,pair,God-content qualifier,19,Psa 85:11
284166,284231,source,103,,pair,God-content qualifier,19,Psa 85:11
284171,284231,source,103,,pair,God-content qualifier,19,Psa 85:12
284172,284231,source,103,,pair,God-content qualifier,19,Psa 85:12
284174,284231,source,103,,pair,God-content qualifier,19,Psa 85:12
284176,284231,source,103,,pair,God-content qualifier,19,Psa 85:13
284179,284231,source,103,,pair,God-content qualifier,19,Psa 85:13
284183,284184,source,103,,pair,God-content qualifier,19,Psa 85:2
284187,284189,source,103,,pair,God-content qualifier,19,Psa 85:2
284191,284216,source,103,,pair,God-content qualifier,19,Psa 85:3
284193,284216,source,103,,pair,God-content qualifier,19,Psa 85:3
284195,284216,source,103,,pair,God-content qualifier,19,Psa 85:3
284197,284216,source,103,,pair,God-content qualifier,19,Psa 85:3
284198,284216,source,103,,pair,God-content qualifier,19,Psa 85:3
284201,284216,source,103,,pair,God-content qualifier,19,Psa 85:4
284202,284216,source,103,,pair,God-content qualifier,19,Psa 85:4
284203,284216,source,103,,pair,God-content qualifier,19,Psa 85:4
284206,284216,source,103,,pair,God-content qualifier,19,Psa 85:5
284208,284216,source,103,,pair,God-content qualifier,19,Psa 85:5
284209,284216,source,103,,pair,God-content qualifier,19,Psa 85:5
284213,284216,source,103,,pair,God-content qualifier,19,Psa 85:6
284218,284224,source,103,,pair,God-content qualifier,19,Psa 85:7
284219,284224,source,103,,pair,God-content qualifier,19,Psa 85:7
284221,284224,source,103,,pair,God-content qualifier,19,Psa 85:7
284223,284224,source,103,,pair,God-content qualifier,19,Psa 85:7
284228,284224,source,103,,pair,God-content qualifier,19,Psa 85:8
284230,284224,source,103,,pair,God-content qualifier,19,Psa 85:8
284231,284235,source,103,,pair,God-content qualifier,19,Psa 85:8
284240,284242,source,103,,pair,God-content qualifier,19,Psa 85:9
284241,284242,source,103,,pair,God-content qualifier,19,Psa 85:9
284243,284242,source,103,,pair,God-content qualifier,19,Psa 85:9
284244,284242,source,103,,pair,God-content qualifier,19,Psa 85:9
284250,284378,source,103,,pair,God-content qualifier,19,Psa 86:10
284253,284256,source,103,,pair,God-content qualifier,19,Psa 86:11
284257,284256,source,103,,pair,God-content qualifier,19,Psa 86:11
284258,284259,source,103,,pair,God-content qualifier,19,Psa 86:11
284262,284260,source,103,,pair,God-content qualifier,19,Psa 86:11
284269,284268,source,103,,pair,God-content qualifier,19,Psa 86:12
284273,284276,source,103,,pair,God-content qualifier,19,Psa 86:13
284275,284276,source,103,,pair,God-content qualifier,19,Psa 86:13
284295,284323,source,103,,pair,God-content qualifier,19,Psa 86:15
284296,284323,source,103,,pair,God-content qualifier,19,Psa 86:15
284297,284323,source,103,,pair,God-content qualifier,19,Psa 86:15
284298,284323,source,103,,pair,God-content qualifier,19,Psa 86:15
284300,284323,source,103,,pair,God-content qualifier,19,Psa 86:15
284301,284323,source,103,,pair,God-content qualifier,19,Psa 86:15
284302,284323,source,103,,pair,God-content qualifier,19,Psa 86:16
284304,284323,source,103,,pair,God-content qualifier,19,Psa 86:16
284306,284323,source,103,,pair,God-content qualifier,19,Psa 86:16
284309,284323,source,103,,pair,God-content qualifier,19,Psa 86:16
284314,284323,source,103,,pair,God-content qualifier,19,Psa 86:17
284315,284323,source,103,,pair,God-content qualifier,19,Psa 86:17
284317,284316,source,103,,pair,God-content qualifier,19,Psa 86:17
284322,284323,source,103,,pair,God-content qualifier,19,Psa 86:17
284325,284326,source,103,,pair,God-content qualifier,19,Psa 86:2
284330,284332,source,103,,pair,God-content qualifier,19,Psa 86:2
284336,284340,source,103,,pair,God-content qualifier,19,Psa 86:3
284343,284344,source,103,,pair,God-content qualifier,19,Psa 86:4
284354,284359,source,103,,pair,God-content qualifier,19,Psa 86:5
284355,284359,source,103,,pair,God-content qualifier,19,Psa 86:5
284357,284359,source,103,,pair,God-content qualifier,19,Psa 86:5
284361,284363,source,103,,pair,God-content qualifier,19,Psa 86:6
284364,284363,source,103,,pair,God-content qualifier,19,Psa 86:6
284372,284370,source,103,,pair,God-content qualifier,19,Psa 86:7
284383,284381,source,103,,pair,God-content qualifier,19,Psa 86:9
306969,306975,source,103,,pair,God-content qualifier,19,Psa 86:1
306972,306975,source,103,,pair,God-content qualifier,19,Psa 86:1
306981,284378,source,103,,pair,God-content qualifier,19,Psa 86:8
284388,284392,source,103,,pair,God-content qualifier,19,Psa 87:1
284390,284392,source,103,,pair,God-content qualifier,19,Psa 87:1
284393,284392,source,103,,pair,God-content qualifier,19,Psa 87:4
306983,284392,source,103,,pair,God-content qualifier,19,Psa 87:2
306990,284392,source,103,,pair,God-content qualifier,19,Psa 87:3
306991,284392,source,103,,pair,God-content qualifier,19,Psa 87:3
307001,307010,source,103,,pair,God-content qualifier,19,Psa 87:5
307003,307010,source,103,,pair,God-content qualifier,19,Psa 87:6
307004,307010,source,103,,pair,God-content qualifier,19,Psa 87:6
284415,284416,source,103,,pair,God-content qualifier,19,Psa 88:1
284421,284517,source,103,,pair,God-content qualifier,19,Psa 88:10
284422,284517,source,103,,pair,God-content qualifier,19,Psa 88:10
284428,284517,source,103,,pair,God-content qualifier,19,Psa 88:11
284429,284517,source,103,,pair,God-content qualifier,19,Psa 88:11
284431,284517,source,103,,pair,God-content qualifier,19,Psa 88:11
284433,284517,source,103,,pair,God-content qualifier,19,Psa 88:12
284434,284517,source,103,,pair,God-content qualifier,19,Psa 88:12
284436,284517,source,103,,pair,God-content qualifier,19,Psa 88:12
284444,284443,source,103,,pair,God-content qualifier,19,Psa 88:15
284446,284439,source,103,,pair,God-content qualifier,19,Psa 88:16
284447,284439,source,103,,pair,God-content qualifier,19,Psa 88:16
284449,284439,source,103,,pair,God-content qualifier,19,Psa 88:16
284450,284439,source,103,,pair,God-content qualifier,19,Psa 88:16
284452,284439,source,103,,pair,God-content qualifier,19,Psa 88:17
284456,284439,source,103,,pair,God-content qualifier,19,Psa 88:17
284460,302650,source,103,,pair,God-content qualifier,19,Psa 88:18
284466,284463,source,103,,pair,God-content qualifier,19,Psa 88:2
284492,284471,source,103,,pair,God-content qualifier,19,Psa 88:5
284495,284471,source,103,,pair,God-content qualifier,19,Psa 88:5
284497,284471,source,103,,pair,God-content qualifier,19,Psa 88:7
284498,284471,source,103,,pair,God-content qualifier,19,Psa 88:7
284500,284471,source,103,,pair,God-content qualifier,19,Psa 88:7
284505,284507,source,103,,pair,God-content qualifier,19,Psa 88:8
284506,284507,source,103,,pair,God-content qualifier,19,Psa 88:8
302649,302650,source,103,,pair,God-content qualifier,19,Psa 88:14
302651,302650,source,103,,pair,God-content qualifier,19,Psa 88:14
307016,284471,source,103,,pair,God-content qualifier,19,Psa 88:6
307028,307027,source,103,,pair,God-content qualifier,19,Psa 88:13
284526,284525,source,103,,pair,God-content qualifier,19,Psa 89:1
284532,284531,source,103,,pair,God-content qualifier,19,Psa 89:1
284536,284525,source,103,,pair,God-content qualifier,19,Psa 89:10
284540,284525,source,103,,pair,God-content qualifier,19,Psa 89:10
284543,284525,source,103,,pair,God-content qualifier,19,Psa 89:10
