id,strongs_number,transliteration,gloss,language,owning_registry,owning_registry_fk,owning_word,owning_part,word_data_reference,word_data_ref_fk,status,status_note,exclusion_reason,extraction_date,strongs_reconciled,anchor_note,last_changed
457,H2531,che.med,delight,Hebrew,43,43,desire,Part1,9,9,extracted,Restored from delete. Delight/desirability noun. Eze 23 uses are the covenantal-infidelity desire vocabulary.,,,0,,2026-03-26T13:19:34Z
1629,H2531,che.med,delight,Hebrew,103,,delight,,,,extracted,Restored from delete. Delight/desirability noun. Eze 23 uses are the covenantal-infidelity desire vocabulary.,,2026-03-24,0,,2026-03-26T13:19:34Z
3838,H2531,che.med,delight,Hebrew,42,,delight,,,,extracted,,,2026-03-26,0,,2026-03-26T13:19:34Z
462,H2532A,chem.dah,desire,Hebrew,43,43,desire,Part1,9,9,extracted,"Restored from delete. Precious/desirable things vocabulary. Jer 3:19, Dan 11:37, Hag 2:7.",,,0,,2026-03-26T13:19:34Z
1628,H2532A,chem.dah,desire,Hebrew,103,,desire,,,,extracted,"Restored from delete. Precious/desirable things vocabulary. Jer 3:19, Dan 11:37, Hag 2:7.",,2026-03-24,0,,2026-03-26T13:19:34Z
3839,H2532A,chem.dah,desire,Hebrew,42,,desire,,,,extracted,,,2026-03-26,0,,2026-03-26T13:19:34Z
1630,H2532B,cha.mu.dah,desirable thing,Hebrew,103,,desirable thing,,,,extracted_thin,cha.mu.dah desirable thing - 8 occ.,,2026-03-24,0,,2026-03-26T13:19:34Z
2068,H2532B,cha.mu.dah,desirable thing,Hebrew,43,,desirable thing,,,,extracted_thin,cha.mu.dah desirable thing - 8 occ.,,2026-03-25,0,,2026-03-26T13:19:34Z
3840,H2532B,cha.mu.dah,desirable thing,Hebrew,42,,desirable thing,,,,extracted_thin,,,2026-03-26,0,,2026-03-26T13:19:34Z
136,H2534,che.mah,rage,Hebrew,4,4,anger,,4,4,extracted,,,,0,,2026-03-16 10:34:12
6802,H2534,che.mah,rage,Hebrew,178,,rage,,,,,,,2026-03-28,0,,2026-03-28 14:17:41
1573,H2535,cham.mah,heat,Hebrew,4,,heat,,,,delete,Bleed: chammah heat of sun. No anger content.,,2026-03-24,0,,2026-03-24 17:02:02
5854,H2535,cham.mah,heat,Hebrew,105,,heat,,,,,,,2026-03-28,0,,2026-03-28 14:09:40
487,H2550,cha.mal,to spare,Hebrew,43,43,desire,Part1,9,9,extracted,,,,0,,2026-03-26T14:00:03Z
3152,H2550,cha.mal,to spare,Hebrew,111,,to spare,,,,extracted,,,2026-03-26,0,,2026-03-26T14:00:03Z
3830,H2550,cha.mal,to spare,Hebrew,42,,to spare,,,,extracted,,,2026-03-26,0,,2026-03-26T14:00:03Z
3957,H2550,cha.mal,to spare,Hebrew,23,,to spare,,,,extracted,,,2026-03-26,0,,2026-03-26T14:00:03Z
6823,H2550,cha.mal,to spare,Hebrew,179,,to spare,,,,,,,2026-03-28,0,,2026-03-28 14:18:06
2192,H2551,chem.lah,compassion,Hebrew,43,,compassion,,,,extracted_thin,"A6b-F1: zero verses returned by STEP (2 occurrence(s)), zero analytical signals",Confirmed candidate_delete. Bleed vocabulary or adequately covered by extracted terms.,2026-03-25,0,,2026-03-26T14:00:03Z
3151,H2551,chem.lah,compassion,Hebrew,111,,compassion,,,,extracted_thin,,,2026-03-26,0,,2026-03-26T14:00:03Z
3832,H2551,chem.lah,compassion,Hebrew,42,,compassion,,,,extracted_thin,,,2026-03-26,0,,2026-03-26T14:00:03Z
3956,H2551,chem.lah,compassion,Hebrew,23,,compassion,,,,extracted_thin,,,2026-03-26,0,,2026-03-26T14:00:03Z
6825,H2551,chem.lah,compassion,Hebrew,179,,compassion,,,,,,,2026-03-28,0,,2026-03-28 14:18:06
137,H2552,cha.mam,to warm,Hebrew,4,4,anger,,4,4,extracted,,,,0,,2026-03-16 10:34:12
5851,H2552,cha.mam,to warm,Hebrew,105,,to warm,,,,,,,2026-03-28,0,,2026-03-28 14:09:40
1572,H2553,cham.man,pillar,Hebrew,4,,pillar,,,,delete,Bleed: chamman incense pillar. No anger content.,Session A v4 relatedNos bleed from aph/face root family and secondary chains. No anger content.,2026-03-24,0,,2026-03-25T07:03:43Z
5853,H2553,cham.man,pillar,Hebrew,105,,pillar,,,,,,,2026-03-28,0,,2026-03-28 14:09:40
2964,H2562,cha.mar,wine,Hebrew,199,,wine,,,,delete,,,2026-03-26,0,,2026-03-26T07:02:00Z
253,H2573,che.met,bottle,Hebrew,178,178,wrath,,35,35,extracted,,,,0,,2026-03-16 10:34:12
6786,H2574H,cha.mat,[Zobah]-Hamath,Hebrew,178,,[Zobah]-Hamath,,,,,,,2026-03-28,0,,2026-03-28 14:17:41
6787,H2579,cha.mat rab.bah,Hamath the great,Hebrew,178,,Hamath the great,,,,,,,2026-03-28,0,,2026-03-28 14:17:41
889,H2580,chen,favor,Hebrew,68,68,grace,,110,110,extracted,"Guilt resolution vocabulary — grace, graciousness, and supplication as response to guilt",,2026-03-18,0,,2026-03-26T14:00:03Z
2326,H2580,chen,favor,Hebrew,212,,favor,,,,extracted,"Guilt resolution vocabulary — grace, graciousness, and supplication as response to guilt",Bleed vocabulary. See bulk note.,2026-03-25,0,,2026-03-26T14:00:03Z
2429,H2580,chen,favor,Hebrew,73,,favor,,,,extracted,"Guilt resolution vocabulary — grace, graciousness, and supplication as response to guilt",,2026-03-25,0,,2026-03-26T14:00:03Z
3138,H2580,chen,favor,Hebrew,111,,favor,,,,extracted,,,2026-03-26,0,,2026-03-26T14:00:03Z
3939,H2580,chen,favor,Hebrew,23,,favor,,,,extracted,,,2026-03-26,0,,2026-03-26T14:00:03Z
2330,H2587,chan.nun,gracious,Hebrew,212,,gracious,,,,extracted,"Guilt resolution vocabulary — grace, graciousness, and supplication as response to guilt",Bleed vocabulary. See bulk note.,2026-03-25,0,,2026-03-26T14:00:03Z
2432,H2587,chan.nun,gracious,Hebrew,73,,gracious,,,,extracted,"Guilt resolution vocabulary — grace, graciousness, and supplication as response to guilt",,2026-03-25,0,,2026-03-26T14:00:03Z
3141,H2587,chan.nun,gracious,Hebrew,111,,gracious,,,,extracted,,,2026-03-26,0,,2026-03-26T14:00:03Z
3943,H2587,chan.nun,gracious,Hebrew,23,,gracious,,,,extracted,,,2026-03-26,0,,2026-03-26T14:00:03Z
5475,H2587,chan.nun,gracious,Hebrew,68,,gracious,,,,,,,2026-03-28,0,,2026-03-28 14:07:35
2967,H2591,chin.tah,wheat,Hebrew,199,,wheat,,,,delete,,,2026-03-26,0,,2026-03-26T07:02:00Z
2334,H2594,cha.ni.nah,favor,Hebrew,212,,favor,,,,delete,,"Bleed vocabulary. H2433 chin beauty — peripheral aesthetic sense. H2594 chaninah favour — single occurrence, adequately covered by chen/chanan. H2606 Chananel — proper noun, Tower of Hananel.",2026-03-25,0,,2026-03-26T14:00:03Z
2435,H2594,cha.ni.nah,favor,Hebrew,73,,favor,,,,delete,,"Bleed vocabulary. H2433 chin beauty — peripheral aesthetic sense. H2594 chaninah favour — single occurrence, adequately covered by chen/chanan. H2606 Chananel — proper noun, Tower of Hananel.",2026-03-25,0,,2026-03-26T14:00:03Z
3144,H2594,cha.ni.nah,favor,Hebrew,111,,favor,,,,delete,,,2026-03-26,0,,2026-03-26T14:00:03Z
3947,H2594,cha.ni.nah,favor,Hebrew,23,,favor,,,,delete,,,2026-03-26,0,,2026-03-26T14:00:03Z
5478,H2594,cha.ni.nah,favor,Hebrew,68,,favor,,,,,,,2026-03-28,0,,2026-03-28 14:07:35
2966,H2597,cha.nuk.kah,dedication,Hebrew,199,,dedication,,,,delete,,,2026-03-26,0,,2026-03-26T07:02:00Z
138,H2600,chin.nam,for nothing,Hebrew,73,73,guilt,,18,18,delete,,,,0,,2026-03-26T14:00:03Z
2327,H2600,chin.nam,for nothing,Hebrew,212,,for nothing,,,,delete,,Bleed vocabulary. See bulk note.,2026-03-25,0,,2026-03-26T14:00:03Z
3139,H2600,chin.nam,for nothing,Hebrew,111,,for nothing,,,,delete,,,2026-03-26,0,,2026-03-26T14:00:03Z
3940,H2600,chin.nam,for nothing,Hebrew,23,,for nothing,,,,delete,,,2026-03-26,0,,2026-03-26T14:00:03Z
5473,H2600,chin.nam,for nothing,Hebrew,68,,for nothing,,,,,,,2026-03-28,0,,2026-03-28 14:07:35
984,H2603A,cha.nan,be gracious,Hebrew,111,111,mercy,,147,147,extracted,"Guilt resolution vocabulary — grace, graciousness, and supplication as response to guilt",,2026-03-18,1,,2026-03-26T14:00:03Z
2324,H2603A,cha.nan,be gracious,Hebrew,212,,be gracious,,,,extracted,"Guilt resolution vocabulary — grace, graciousness, and supplication as response to guilt",,2026-03-25,0,,2026-03-26T14:00:03Z
2428,H2603A,cha.nan,be gracious,Hebrew,73,,be gracious,,,,extracted,"Guilt resolution vocabulary — grace, graciousness, and supplication as response to guilt",,2026-03-25,0,,2026-03-26T14:00:03Z
3937,H2603A,cha.nan,be gracious,Hebrew,23,,be gracious,,,,extracted,,,2026-03-26,0,,2026-03-26T14:00:03Z
5472,H2603A,cha.nan,be gracious,Hebrew,68,,be gracious,,,,,,,2026-03-28,0,,2026-03-28 14:07:35
2325,H2603B,cha.nan,be loathsome,Hebrew,212,,be loathsome,,,,extracted_thin,,"Bleed vocabulary. Secondary negative sense of chanan (be loathsome/abhorrent), 1 occurrence. Not guilt vocabulary. Grace sense covered by H2603A extracted in OP-004.",2026-03-25,0,,2026-03-26T14:00:03Z
2436,H2603B,cha.nan,be loathsome,Hebrew,73,,be loathsome,,,,extracted_thin,,"Bleed vocabulary. Secondary negative sense of chanan (be loathsome/abhorrent), 1 occurrence. Not guilt vocabulary. Grace sense covered by H2603A extracted in OP-004.",2026-03-25,0,,2026-03-26T14:00:03Z
3137,H2603B,cha.nan,be loathsome,Hebrew,111,,be loathsome,,,,extracted_thin,,,2026-03-26,0,,2026-03-26T14:00:03Z
3938,H2603B,cha.nan,be loathsome,Hebrew,23,,be loathsome,,,,extracted_thin,,,2026-03-26,0,,2026-03-26T14:00:03Z
5479,H2603B,cha.nan,be loathsome,Hebrew,68,,be loathsome,,,,,,,2026-03-28,0,,2026-03-28 14:07:35
989,H2604,cha.nan,be gracious,Hebrew,111,111,mercy,,147,147,extracted_thin,,,2026-03-18,0,,2026-03-26T14:00:03Z
2332,H2604,cha.nan,be gracious,Hebrew,212,,be gracious,,,,extracted_thin,,Bleed vocabulary. See bulk note.,2026-03-25,0,,2026-03-26T14:00:03Z
3945,H2604,cha.nan,be gracious,Hebrew,23,,be gracious,,,,extracted_thin,,,2026-03-26,0,,2026-03-26T14:00:03Z
2331,H2606,cha.nan.el,[Tower of] Hananel,Hebrew,212,,[Tower of] Hananel,,,,delete,,"Bleed vocabulary. H2433 chin beauty — peripheral aesthetic sense. H2594 chaninah favour — single occurrence, adequately covered by chen/chanan. H2606 Chananel — proper noun, Tower of Hananel.",2026-03-25,0,,2026-03-26T14:00:03Z
2433,H2606,cha.nan.el,[Tower of] Hananel,Hebrew,73,,[Tower of] Hananel,,,,delete,,"Bleed vocabulary. H2433 chin beauty — peripheral aesthetic sense. H2594 chaninah favour — single occurrence, adequately covered by chen/chanan. H2606 Chananel — proper noun, Tower of Hananel.",2026-03-25,0,,2026-03-26T14:00:03Z
3142,H2606,cha.nan.el,[Tower of] Hananel,Hebrew,111,,[Tower of] Hananel,,,,delete,,,2026-03-26,0,,2026-03-26T14:00:03Z
3944,H2606,cha.nan.el,[Tower of] Hananel,Hebrew,23,,[Tower of] Hananel,,,,delete,,,2026-03-26,0,,2026-03-26T14:00:03Z
5476,H2606,cha.nan.el,[Tower of] Hananel,Hebrew,68,,[Tower of] Hananel,,,,,,,2026-03-28,0,,2026-03-28 14:07:35
1635,H2616A,cha.sad,be kind,Hebrew,103,,be kind,,,,extracted_thin,cha.sad be kind - 2 occ. Verbal form of chesed root.,,2026-03-24,0,,2026-03-26T14:00:03Z
2032,H2616A,cha.sad,be kind,Hebrew,146,,be kind,,,,extracted_thin,cha.sad be kind - 2 occ. Verbal form of chesed root.,,2026-03-25,0,,2026-03-26T14:00:03Z
3145,H2616A,cha.sad,be kind,Hebrew,111,,be kind,,,,extracted_thin,,,2026-03-26,0,,2026-03-26T14:00:03Z
3761,H2616A,cha.sad,be kind,Hebrew,59,,be kind,,,,extracted_thin,,,2026-03-26,0,,2026-03-26T14:00:03Z
3972,H2616A,cha.sad,be kind,Hebrew,23,,be kind,,,,extracted_thin,,,2026-03-26,0,,2026-03-26T14:00:03Z
5032,H2616A,cha.sad,be kind,Hebrew,46,,be kind,,,,,,,2026-03-28,0,,2026-03-28 14:05:56
5726,H2616A,cha.sad,be kind,Hebrew,99,,be kind,,,,,,,2026-03-28,0,,2026-03-28 14:09:15
5826,H2616A,cha.sad,be kind,Hebrew,104,,be kind,,,,,,,2026-03-28,0,,2026-03-28 14:09:35
338,H2616B,cha.sad,to shame,Hebrew,146,146,shame,,30,30,extracted_thin,Shame through betrayal of confidence. Pro 25:10 — ill repute from broken confidence.,"cha.sad to shame - bleed from chesed root. Opposite semantic pole, no love content.",,0,,2026-03-26T14:00:03Z
1636,H2616B,cha.sad,to shame,Hebrew,103,,to shame,,,,extracted_thin,Shame through betrayal of confidence. Pro 25:10 — ill repute from broken confidence.,"cha.sad to shame - bleed from chesed root. Opposite semantic pole, no love content.",2026-03-24,0,,2026-03-26T14:00:03Z
3146,H2616B,cha.sad,to shame,Hebrew,111,,to shame,,,,extracted_thin,,,2026-03-26,0,,2026-03-26T14:00:03Z
3762,H2616B,cha.sad,to shame,Hebrew,59,,to shame,,,,extracted_thin,,,2026-03-26,0,,2026-03-26T14:00:03Z
3973,H2616B,cha.sad,to shame,Hebrew,23,,to shame,,,,extracted_thin,,,2026-03-26,0,,2026-03-26T14:00:03Z
5033,H2616B,cha.sad,to shame,Hebrew,46,,to shame,,,,,,,2026-03-28,0,,2026-03-28 14:05:56
5727,H2616B,cha.sad,to shame,Hebrew,99,,to shame,,,,,,,2026-03-28,0,,2026-03-28 14:09:15
5827,H2616B,cha.sad,to shame,Hebrew,104,,to shame,,,,,,,2026-03-28,0,,2026-03-28 14:09:35
536,H2617A,che.sed,kindness,Hebrew,103,103,love,Part1,22,22,extracted,,,,0,,2026-03-26T14:00:03Z
2031,H2617A,che.sed,kindness,Hebrew,146,,kindness,,,,extracted,,Bleed vocabulary. No primary shame content.,2026-03-25,0,,2026-03-26T14:00:03Z
3135,H2617A,che.sed,kindness,Hebrew,111,,kindness,,,,extracted,,,2026-03-26,0,,2026-03-26T14:00:03Z
3763,H2617A,che.sed,kindness,Hebrew,59,,kindness,,,,extracted,,,2026-03-26,0,,2026-03-26T14:00:03Z
3968,H2617A,che.sed,kindness,Hebrew,23,,kindness,,,,extracted,,,2026-03-26,0,,2026-03-26T14:00:03Z
5026,H2617A,che.sed,kindness,Hebrew,46,,kindness,,,,,,,2026-03-28,0,,2026-03-28 14:05:56
5721,H2617A,che.sed,kindness,Hebrew,99,,kindness,,,,,,,2026-03-28,0,,2026-03-28 14:09:15
5822,H2617A,che.sed,kindness,Hebrew,104,,kindness,,,,,,,2026-03-28,0,,2026-03-28 14:09:35
1633,H2617B,che.sed,shame,Hebrew,103,,shame,,,,extracted_thin,che.sed shame - 3 occ. The semantic range of chesed includes disgrace as its opposite pole.,,2026-03-24,0,,2026-03-26T14:00:03Z
2030,H2617B,che.sed,shame,Hebrew,146,,shame,,,,extracted_thin,che.sed shame - 3 occ. The semantic range of chesed includes disgrace as its opposite pole.,,2026-03-25,0,,2026-03-26T14:00:03Z
3149,H2617B,che.sed,shame,Hebrew,111,,shame,,,,extracted_thin,,,2026-03-26,0,,2026-03-26T14:00:03Z
3766,H2617B,che.sed,shame,Hebrew,59,,shame,,,,extracted_thin,,,2026-03-26,0,,2026-03-26T14:00:03Z
3969,H2617B,che.sed,shame,Hebrew,23,,shame,,,,extracted_thin,,,2026-03-26,0,,2026-03-26T14:00:03Z
5029,H2617B,che.sed,shame,Hebrew,46,,shame,,,,,,,2026-03-28,0,,2026-03-28 14:05:56
5723,H2617B,che.sed,shame,Hebrew,99,,shame,,,,,,,2026-03-28,0,,2026-03-28 14:09:15
5823,H2617B,che.sed,shame,Hebrew,104,,shame,,,,,,,2026-03-28,0,,2026-03-28 14:09:35
396,H2620,cha.sah,to seek refuge,Hebrew,78,78,hope,1,19,19,extracted,,,,0,,2026-03-26T14:46:32Z
4070,H2620,cha.sah,to seek refuge,Hebrew,163,,to seek refuge,,,,extracted,,,2026-03-26,0,,2026-03-26T14:46:32Z
2628,H2622,cha.sut,refuge,Hebrew,78,,refuge,,,,extracted_thin,"cha.sut: refuge/shelter (occ=1, 1 verse — Isa 30:2 'who take refuge in the shadow of Egypt') — refuge vocabulary from the cha.sah root (already extracted, 36v). Single occurrence as the refuge-shelter noun. Rounds out the refuge family.",,2026-03-25,0,,2026-03-26T14:46:32Z
4071,H2622,cha.sut,refuge,Hebrew,163,,refuge,,,,extracted_thin,,,2026-03-26,0,,2026-03-26T14:46:32Z
540,H2623,cha.sid,pious,Hebrew,103,103,love,Part1,22,22,extracted,,,,0,,2026-03-26T14:00:03Z
3147,H2623,cha.sid,pious,Hebrew,111,,pious,,,,extracted,,,2026-03-26,0,,2026-03-26T14:00:03Z
3764,H2623,cha.sid,pious,Hebrew,59,,pious,,,,extracted,,,2026-03-26,0,,2026-03-26T14:00:03Z
3970,H2623,cha.sid,pious,Hebrew,23,,pious,,,,extracted,,,2026-03-26,0,,2026-03-26T14:00:03Z
5030,H2623,cha.sid,pious,Hebrew,46,,pious,,,,,,,2026-03-28,0,,2026-03-28 14:05:56
5724,H2623,cha.sid,pious,Hebrew,99,,pious,,,,,,,2026-03-28,0,,2026-03-28 14:09:15
5824,H2623,cha.sid,pious,Hebrew,104,,pious,,,,,,,2026-03-28,0,,2026-03-28 14:09:35
1634,H2624,cha.si.dah,stork,Hebrew,103,,stork,,,,delete,Bleed: chasidah stork. No love content.,"cha.si.dah stork - bleed from chasid root. Animal name, no love content.",2026-03-24,0,,2026-03-26T14:00:03Z
3148,H2624,cha.si.dah,stork,Hebrew,111,,stork,,,,delete,,,2026-03-26,0,,2026-03-26T14:00:03Z
3765,H2624,cha.si.dah,stork,Hebrew,59,,stork,,,,delete,,,2026-03-26,0,,2026-03-26T14:00:03Z
3971,H2624,cha.si.dah,stork,Hebrew,23,,stork,,,,delete,,,2026-03-26,0,,2026-03-26T14:00:03Z
5031,H2624,cha.si.dah,stork,Hebrew,46,,stork,,,,,,,2026-03-28,0,,2026-03-28 14:05:56
5725,H2624,cha.si.dah,stork,Hebrew,99,,stork,,,,,,,2026-03-28,0,,2026-03-28 14:09:15
5825,H2624,cha.si.dah,stork,Hebrew,104,,stork,,,,,,,2026-03-28,0,,2026-03-28 14:09:35
7108,H2626,cha.sin,mighty,Hebrew,187,,mighty,,,,,,,2026-03-28,0,,2026-03-28 14:18:41
2781,H2627,chas.sir,lacking,Hebrew,197,197,lacking,,,,extracted_thin,chassir (Aramaic) - lacking/found wanting. Dan 5:27 Tekel found deficient. Weighed and found lacking before God. Single high-value authority-accountability verse.,,2026-03-26,0,,2026-03-26 05:24:21
7109,H2630,cha.san,to hoard,Hebrew,187,,to hoard,,,,,,,2026-03-28,0,,2026-03-28 14:18:41
2779,H2631,cha.san,to possess,Hebrew,197,197,to possess,,,,extracted,chasan (Aramaic) - to possess/receive. Dan 7:18; 7:22 saints receive/possess kingdom. Authority received as inheritance.,,2026-03-26,1,,2026-03-26 05:24:21
1307,H2632,che.sen,authority,Hebrew,196,197,power,,217,217,extracted,"chesen (Aramaic) - authority/power. Dan 2:37 God gave kingdom, power and might; Dan 4:30 built by my mighty power. Direct authority-power term.",,2026-03-18,1,,2026-03-18 13:41:48
2777,H2632,che.sen,authority,Hebrew,197,197,authority,,,,extracted,"chesen (Aramaic) - authority/power. Dan 2:37 God gave kingdom, power and might; Dan 4:30 built by my mighty power. Direct authority-power term.",,2026-03-26,1,,2026-03-26 05:24:21
681,H2633,cho.sen,wealth,Hebrew,187,187,strength,2,53,53,extracted,Included in STEP strength list; connection to strength is through the semantic association of stored-up resources as a form of capacity/power.,,2026-03-17,0,,2026-03-18 04:35:05
7107,H2634,cha.son,strong,Hebrew,187,,strong,,,,,,,2026-03-28,0,,2026-03-28 14:18:41
2778,H2635,cha.saph,clay,Hebrew,197,,clay,,,,candidate_delete,,chasaph (Aramaic) - clay/pottery clay. Dan 2:33-43 iron and clay feet/toes of statue. Clay = material of weakness in divided kingdom symbol. Clay itself is not an authority term; the symbol containing it is. Researcher decision requested: include as part of Daniel authority imagery or delete as symbolic material.,2026-03-26,0,,2026-03-26 05:24:21
7110,H2636,chas.pas,to peel,Hebrew,187,,to peel,,,,,,,2026-03-28,0,,2026-03-28 14:18:41
788,H2654A,cha.phets,to delight in,Hebrew,42,42,delight,,88,88,extracted,,,2026-03-18,1,,2026-03-26T12:24:51Z
2069,H2654A,cha.phets,to delight in,Hebrew,43,,to delight in,,,,extracted,,Bleed vocabulary or adequately covered by extracted terms.,2026-03-25,0,,2026-03-26T12:24:51Z
3062,H2654A,cha.phets,to delight in,Hebrew,173,,to delight in,,,,extracted,,,2026-03-26,0,,2026-03-26T12:24:51Z
3544,H2654A,cha.phets,to delight in,Hebrew,126,,to delight in,,,,extracted,,,2026-03-26,0,,2026-03-26T12:24:51Z
2070,H2654B,cha.phats,to sway,Hebrew,43,,to sway,,,,extracted_thin,"A6b-F1: zero verses returned by STEP (1 occurrence(s)), zero analytical signals",Confirmed candidate_delete. Bleed vocabulary or adequately covered by extracted terms.,2026-03-25,0,,2026-03-26T13:19:34Z
3064,H2654B,cha.phats,to sway,Hebrew,173,,to sway,,,,extracted_thin,,,2026-03-26,0,,2026-03-26T13:19:34Z
3612,H2654B,cha.phats,to sway,Hebrew,126,,to sway,,,,extracted_thin,,,2026-03-26,0,,2026-03-26T13:19:34Z
3847,H2654B,cha.phats,to sway,Hebrew,42,,to sway,,,,extracted_thin,,,2026-03-26,0,,2026-03-26T13:19:34Z
458,H2655,cha.phets,delighting / to delight in,Hebrew,43,43,desire,Part1,9,9,extracted_thin,Two STEP glosses (delighting; to delight in) share one verse set. Single canonical MTI entry.,,,0,,2026-03-26T13:19:34Z
3061,H2655,cha.phets,delighting,Hebrew,173,,delighting,,,,extracted_thin,,,2026-03-26,0,,2026-03-26T13:19:34Z
3611,H2655,cha.phets,delighting,Hebrew,126,,delighting,,,,extracted_thin,,,2026-03-26,0,,2026-03-26T13:19:34Z
3845,H2655,cha.phets,delighting,Hebrew,42,,delighting,,,,extracted_thin,,,2026-03-26,0,,2026-03-26T13:19:34Z
474,H2656,che.phets,pleasure,Hebrew,43,43,desire,Part1,9,9,extracted,,,,0,,2026-03-26T13:19:34Z
3063,H2656,che.phets,pleasure,Hebrew,173,,pleasure,,,,extracted,,,2026-03-26,0,,2026-03-26T13:19:34Z
3610,H2656,che.phets,pleasure,Hebrew,126,,pleasure,,,,extracted,,,2026-03-26,0,,2026-03-26T13:19:34Z
3846,H2656,che.phets,pleasure,Hebrew,42,,pleasure,,,,extracted,,,2026-03-26,0,,2026-03-26T13:19:34Z
801,H2657G,cheph.tsi-vah,Hephzibah,Hebrew,42,42,delight,,88,88,extracted,,,2026-03-18,1,,2026-03-18 13:41:35
2071,H2657H,cheph.tsi-vah,My Delight Is in Her,Hebrew,43,,My Delight Is in Her,,,,extracted_thin,"A6b-F1: zero verses returned by STEP (2 occurrence(s)), zero analytical signals",Confirmed candidate_delete. Bleed vocabulary or adequately covered by extracted terms.,2026-03-25,0,,2026-03-26T13:19:34Z
3065,H2657H,cheph.tsi-vah,My Delight Is in Her,Hebrew,173,,My Delight Is in Her,,,,extracted_thin,,,2026-03-26,0,,2026-03-26T13:19:34Z
3613,H2657H,cheph.tsi-vah,My Delight Is in Her,Hebrew,126,,My Delight Is in Her,,,,extracted_thin,,,2026-03-26,0,,2026-03-26T13:19:34Z
3808,H2657H,cheph.tsi-vah,My Delight Is in Her,Hebrew,42,,My Delight Is in Her,,,,extracted_thin,,,2026-03-26,0,,2026-03-26T13:19:34Z
1989,H2658,cha.phar,to search,Hebrew,146,,to search,,,,delete,"A6b-F1: zero verses returned by STEP (22 occurrence(s)), zero analytical signals",Confirmed candidate_delete. Bleed or adequately covered.,2026-03-25,0,,2026-03-25T10:47:20Z
314,H2659,cha.pher,be ashamed,Hebrew,146,146,shame,,28,28,extracted,,,,0,,2026-03-16 10:34:12
3041,H2673,cha.tsah,to divide,Hebrew,173,,to divide,,,,delete,,,2026-03-26,0,,2026-03-26T08:30:27Z
3328,H2706G,choq,statute: decree,Hebrew,160,,statute: decree,,,,delete,,,2026-03-26,0,,2026-03-26T11:37:14Z
3331,H2706H,choq,statute: portion,Hebrew,160,,statute: portion,,,,delete,,,2026-03-26,0,,2026-03-26T11:37:14Z
3332,H2706I,choq,statute: allotment,Hebrew,160,,statute: allotment,,,,delete,,,2026-03-26,0,,2026-03-26T11:37:14Z
3329,H2708,chuq.qah,statute,Hebrew,160,,statute,,,,delete,,,2026-03-26,0,,2026-03-26T11:37:14Z
3330,H2710,cha.qaq,to decree,Hebrew,160,,to decree,,,,delete,,,2026-03-26,0,,2026-03-26T11:37:14Z
3327,H2711,che.qeq,decree,Hebrew,160,,decree,,,,delete,,,2026-03-26,0,,2026-03-26T11:37:14Z
305,H2729,cha.rad,to tremble,Hebrew,61,61,fear,,14,14,extracted,,,,0,,2026-03-16 10:34:12
310,H2730,cha.red,trembling,Hebrew,61,61,fear,,14,14,extracted,,,,0,,2026-03-16 10:34:12
309,H2731,cha.ra.dah,trembling,Hebrew,61,61,fear,,14,14,extracted,,,,0,,2026-03-16 10:34:12
139,H2734,cha.rah,to be incensed,Hebrew,4,4,anger,,4,4,extracted,,,,0,,2026-03-16 10:34:12
5182,H2734,cha.rah,to be incensed,Hebrew,51,,to be incensed,,,,,,,2026-03-28,0,,2026-03-28 14:06:20
6789,H2734,cha.rah,to be incensed,Hebrew,178,,to be incensed,,,,,,,2026-03-28,0,,2026-03-28 14:17:41
140,H2740,cha.ron,burning anger,Hebrew,4,4,anger,,4,4,extracted,,,,0,,2026-03-16 10:34:12
5183,H2740,cha.ron,burning anger,Hebrew,51,,burning anger,,,,,,,2026-03-28,0,,2026-03-28 14:06:20
6788,H2740,cha.ron,burning anger,Hebrew,178,,burning anger,,,,,,,2026-03-28,0,,2026-03-28 14:17:41
1552,H2750,cho.ri,burning,Hebrew,4,4,burning,,,,extracted,"Session B v3.0. 6 verses. Adjective of burning intensity used in cho.ri aph compounds. Both human (1Sa 20:34, Jonathan) and divine (Lam 2:3) anger. Heat-cluster member.",,2026-03-24,1,,2026-03-24T00:00:00
5185,H2750,cho.ri,burning,Hebrew,51,,burning,,,,,,,2026-03-28,0,,2026-03-28 14:06:20
6790,H2750,cho.ri,burning,Hebrew,178,,burning,,,,,,,2026-03-28,0,,2026-03-28 14:17:41
2550,H2758,cha.rish,plowing,Hebrew,117,,plowing,,,,delete,,"cha.rish: plowing/ploughing time (occ=3) — agricultural ploughing, not silence. Bleed from H2790A (to plow/be silent, already extracted). Ploughing-season meaning has no peace content.",2026-03-25,0,,2026-03-25T17:01:04Z
2555,H2759,cha.ri.shi,scorching,Hebrew,117,,scorching,,,,delete,,cha.ri.shi: scorching/hot/silent (occ=1) — hot/sultry/silent with uncertain meaning. Thin data; no clear peace semantic content.,2026-03-25,0,,2026-03-25T17:01:04Z
339,H2778A,cha.raph,to taunt,Hebrew,146,146,shame,,30,30,extracted,,,,0,,2026-03-16 10:34:12
