id,span_id,lemma_key,candidate_tag,seed_source,set_at,deleted
248117,329353,H2388,to strengthen: strengthen,ib-judgement,2026-07-19T13:43:14Z,0
248118,329355,H2803,to devise: design,ib-judgement,2026-07-19T13:43:14Z,0
248119,329360,H7451,bad: harmful,registry-direct,2026-07-19T13:43:14Z,0
248120,331870,H7592,pray (shaal),read-emergent,2026-07-19T13:43:14Z,0
248121,331877,H5046,"I confess my iniquity, I am sorry for my sin",read-emergent,2026-07-19T13:43:14Z,0
248122,331880,H7307,spirit,registry-direct,2026-07-19T13:43:14Z,0
248123,331883,H2183,fornication,registry-direct,2026-07-19T13:43:14Z,0
248124,331884,H8582,to go astray,ib-judgement,2026-07-19T13:43:14Z,0
248125,331885,H0430,,ib-judgement,2026-07-19T13:43:14Z,0
248126,331889,H2181,to fornicate,registry-direct,2026-07-19T13:43:14Z,0
248127,331894,H7725,return (shuv),read-emergent,2026-07-19T13:43:14Z,0
248128,331897,H0430,,ib-judgement,2026-07-19T13:43:14Z,0
248129,331898,H7307,spirit,registry-direct,2026-07-19T13:43:14Z,0
248130,331901,H2183,fornication,registry-direct,2026-07-19T13:43:14Z,0
248131,331904,H3045,to know,registry-direct,2026-07-19T13:43:14Z,0
248132,331906,H3068,,ib-judgement,2026-07-19T13:43:14Z,0
248133,331913,H0935,come before (bo),read-emergent,2026-07-19T13:43:14Z,0
248134,331917,H0935,come before (bo),read-emergent,2026-07-19T13:43:14Z,0
248135,331919,H3045,to know,registry-direct,2026-07-19T13:43:14Z,0
248136,331922,H0191,fool[ish],registry-direct,2026-07-19T13:43:14Z,0
248137,331924,H7307,spirit,registry-direct,2026-07-19T13:43:14Z,0
248138,331926,H7696,,ib-judgement,2026-07-19T13:43:14Z,0
248139,331929,H5771,iniquity: crime,registry-direct,2026-07-19T13:43:14Z,0
248140,331933,H4895,hatred,registry-direct,2026-07-19T13:43:14Z,0
248141,334133,H1285,covenant,registry-direct,2026-07-19T13:43:14Z,0
248142,334135,H0898,to act treacherously,ib-judgement,2026-07-19T13:43:14Z,0
248143,334146,H3068,,ib-judgement,2026-07-19T13:43:14Z,0
248144,334149,H1285,covenant,registry-direct,2026-07-19T13:43:14Z,0
248145,334150,H6586,to transgress,ib-judgement,2026-07-19T13:43:14Z,0
248146,334153,H8451,"the law in his heart, steps not slipping",read-emergent,2026-07-19T13:43:14Z,0
248147,337250,H0898,to act treacherously,ib-judgement,2026-07-19T13:43:14Z,0
248148,337251,H3068,,ib-judgement,2026-07-19T13:43:14Z,0
248149,337254,H2114,be estranged / alienated (zur - estranged from the womb),read-emergent,2026-07-19T13:43:14Z,0
248150,337259,H0398,eat up / devour (akal - eat up my people),read-emergent,2026-07-19T13:43:14Z,0
248151,337542,H4820,deceit,registry-direct,2026-07-19T13:43:14Z,0
248152,337545,H0157,to love: lover,registry-direct,2026-07-19T13:43:14Z,0
248153,337547,H6231,to oppress,ib-judgement,2026-07-19T13:43:14Z,0
248154,338010,H7495,to heal,ib-judgement,2026-07-19T13:43:14Z,0
248155,338015,H5771,iniquity: crime,registry-direct,2026-07-19T13:43:14Z,0
248156,338018,H7451,bad: harmful,registry-direct,2026-07-19T13:43:14Z,0
248157,338021,H6466,do no wrong (paal),read-emergent,2026-07-19T13:43:14Z,0
248158,338023,H8267,deception,registry-direct,2026-07-19T13:43:14Z,0
248159,338026,H0935,come before (bo),read-emergent,2026-07-19T13:43:14Z,0
248160,340095,H3045,to know,registry-direct,2026-07-19T13:43:14Z,0
248161,340100,H3582,"hide (kachad, refused)",read-emergent,2026-07-19T13:43:14Z,0
248162,340102,H2181,to fornicate,registry-direct,2026-07-19T13:43:14Z,0
248163,340108,H2930,to defile,registry-direct,2026-07-19T13:43:14Z,0
248164,340112,H7200,see (raah),read-emergent,2026-07-19T13:43:14Z,0
248165,340113,H8186,horror,registry-direct,2026-07-19T13:43:14Z,0
248166,340116,H2184,fornication,registry-direct,2026-07-19T13:43:14Z,0
248167,340119,H2930,to defile,registry-direct,2026-07-19T13:43:14Z,0
248168,341013,H3427,dwell in unity (yashab),read-emergent,2026-07-19T13:43:14Z,0
248169,341016,H3068,,ib-judgement,2026-07-19T13:43:14Z,0
248170,341018,H7725,return (shuv),read-emergent,2026-07-19T13:43:14Z,0
248171,341020,H0398,eat up / devour (akal - eat up my people),read-emergent,2026-07-19T13:43:14Z,0
248172,341021,H2931,unclean,ib-judgement,2026-07-19T13:43:14Z,0
248173,342885,H7307,spirit,registry-direct,2026-07-19T13:43:14Z,0
248174,342886,H3068,,ib-judgement,2026-07-19T13:43:14Z,0
248175,342887,H0935,come before (bo),read-emergent,2026-07-19T13:43:14Z,0
248176,342892,H3001,to wither,ib-judgement,2026-07-19T13:43:14Z,0
248177,342901,H2532,desire,registry-direct,2026-07-19T13:43:14Z,0
248178,343575,H2656,pleasure,ib-judgement,2026-07-19T13:43:14Z,0
248179,346083,H2076,sacrifice (zabach),read-emergent,2026-07-19T13:43:14Z,0
248180,346099,H2896,pleasant,registry-direct,2026-07-19T13:43:14Z,0
248181,346103,H2181,to fornicate,registry-direct,2026-07-19T13:43:14Z,0
248182,346110,H5003,to commit adultery,registry-direct,2026-07-19T13:43:14Z,0
248183,346351,H1980,walk (halak),read-emergent,2026-07-19T13:43:14Z,0
248184,346363,H4261,desire,registry-direct,2026-07-19T13:43:14Z,0
248185,346509,H4885,rejoicing,registry-direct,2026-07-19T13:43:14Z,0
248186,356064,H3068,,ib-judgement,2026-07-19T13:43:14Z,0
248187,356070,H7921,be bereaved,registry-direct,2026-07-19T13:43:14Z,0
248188,356071,H7358,womb,registry-direct,2026-07-19T13:43:14Z,0
248189,356688,H2076,sacrifice (zabach),read-emergent,2026-07-19T13:43:14Z,0
248190,356690,H1320,flesh,registry-direct,2026-07-19T13:43:14Z,0
248191,356691,H0398,eat up / devour (akal - eat up my people),read-emergent,2026-07-19T13:43:14Z,0
248192,356692,H3068,,ib-judgement,2026-07-19T13:43:14Z,0
248193,356694,H7521,hold dear (ratsah),read-emergent,2026-07-19T13:43:14Z,0
248194,356696,H2142,to remember,ib-judgement,2026-07-19T13:43:14Z,0
248195,356698,H5771,iniquity: crime,registry-direct,2026-07-19T13:43:14Z,0
248196,356699,H6485,into your hand I commit my spirit,read-emergent,2026-07-19T13:43:14Z,0
248197,356701,H2403,sin,registry-direct,2026-07-19T13:43:14Z,0
248198,356702,H7725,return (shuv),read-emergent,2026-07-19T13:43:14Z,0
248199,357769,H7451,bad: harmful,registry-direct,2026-07-19T13:43:14Z,0
248200,357771,H8055,to rejoice,registry-direct,2026-07-19T13:43:14Z,0
248201,357775,H3585,lie,registry-direct,2026-07-19T13:43:14Z,0
248202,357778,H8055,to rejoice,registry-direct,2026-07-19T13:43:14Z,0
248203,357781,H1524,rejoicing,registry-direct,2026-07-19T13:43:14Z,0
248204,357785,H2181,to fornicate,registry-direct,2026-07-19T13:43:14Z,0
248205,357789,H0430,,ib-judgement,2026-07-19T13:43:14Z,0
248206,357791,H0157,to love: lover,registry-direct,2026-07-19T13:43:14Z,0
248207,362961,H5040,,ib-judgement,2026-07-19T13:43:14Z,0
248208,362964,H5869,eye wasting from grief,read-emergent,2026-07-19T13:43:14Z,0
248209,362966,H0157,to love: lover,registry-direct,2026-07-19T13:43:14Z,0
248210,362970,H5337,to rescue,registry-direct,2026-07-19T13:43:14Z,0
248211,362976,H6485,into your hand I commit my spirit,read-emergent,2026-07-19T13:43:14Z,0
248212,362981,H1168,,ib-judgement,2026-07-19T13:43:14Z,0
248213,362992,H1980,walk (halak),read-emergent,2026-07-19T13:43:14Z,0
248214,362995,H0157,to love: lover,registry-direct,2026-07-19T13:43:14Z,0
248215,362996,H7911,to forget,ib-judgement,2026-07-19T13:43:14Z,0
248216,363002,H3068,,ib-judgement,2026-07-19T13:43:14Z,0
248217,363004,H5493,"turn aside (sur, negated)",read-emergent,2026-07-19T13:43:14Z,0
248218,363005,H2181,to fornicate,registry-direct,2026-07-19T13:43:14Z,0
248219,363007,H2181,to fornicate,registry-direct,2026-07-19T13:43:14Z,0
248220,363010,H0157,to love: lover,registry-direct,2026-07-19T13:43:14Z,0
248221,363011,H7036,dishonor,registry-direct,2026-07-19T13:43:14Z,0
248222,363012,H0157,to love: lover,registry-direct,2026-07-19T13:43:14Z,0
248223,363015,H3925,learn (lamad),read-emergent,2026-07-19T13:43:14Z,0
248224,363017,H0157,to love: lover,registry-direct,2026-07-19T13:43:14Z,0
248225,363023,H2898,goodness,registry-direct,2026-07-19T13:43:14Z,0
248226,363030,H2790,to plow/plot,ib-judgement,2026-07-19T13:43:14Z,0
248227,365090,H1980,walk (halak),read-emergent,2026-07-19T13:43:14Z,0
248228,365093,H1245,to seek,registry-direct,2026-07-19T13:43:14Z,0
248229,365094,H3068,,ib-judgement,2026-07-19T13:43:14Z,0
248230,365097,H4672,suffer (matsa),read-emergent,2026-07-19T13:43:14Z,0
248231,365099,H2502,to rescue,registry-direct,2026-07-19T13:43:14Z,0
248232,366680,H7307,spirit,registry-direct,2026-07-19T13:43:14Z,0
248233,366681,H6887,be afflicted (tsarar),read-emergent,2026-07-19T13:43:14Z,0
248234,366686,H0954,be ashamed,registry-direct,2026-07-19T13:43:14Z,0
248235,376398,H3519,glory,ib-judgement,2026-07-19T13:43:14Z,0
248236,376399,H5774,fly away (uph - I would fly away),read-emergent,2026-07-19T13:43:14Z,0
248237,378132,H6485,into your hand I commit my spirit,read-emergent,2026-07-19T13:43:14Z,0
248238,378135,H2181,to fornicate,registry-direct,2026-07-19T13:43:14Z,0
248239,378141,H5003,to commit adultery,registry-direct,2026-07-19T13:43:14Z,0
248240,378148,H2181,to fornicate,registry-direct,2026-07-19T13:43:14Z,0
248241,378150,H2076,sacrifice (zabach),read-emergent,2026-07-19T13:43:14Z,0
248242,378151,H6948,cult prostitute,registry-direct,2026-07-19T13:43:14Z,0
248243,378158,H0995,to understand,registry-direct,2026-07-19T13:43:14Z,0
248244,378160,H3832,to ruin,registry-direct,2026-07-19T13:43:14Z,0
248245,383014,H0530,faithfulness,registry-direct,2026-07-19T13:43:14Z,0
248246,383019,H3045,to know,registry-direct,2026-07-19T13:43:14Z,0
248247,383020,H3068,,ib-judgement,2026-07-19T13:43:14Z,0
248248,383023,H8047,horror: destroyed,registry-direct,2026-07-19T13:43:14Z,0
248249,383028,H8433,,ib-judgement,2026-07-19T13:43:14Z,0
248250,383032,H3045,to know,registry-direct,2026-07-19T13:43:14Z,0
248251,383033,H0539,be faithful,registry-direct,2026-07-19T13:43:14Z,0
248252,383034,H3045,to know,registry-direct,2026-07-19T13:43:14Z,0
248253,383035,H7291,pursue (radaph),read-emergent,2026-07-19T13:43:14Z,0
248254,383036,H3045,to know,registry-direct,2026-07-19T13:43:14Z,0
248255,383038,H3068,,ib-judgement,2026-07-19T13:43:14Z,0
248256,383045,H0935,come before (bo),read-emergent,2026-07-19T13:43:14Z,0
248257,383054,H2114,be estranged / alienated (zur - estranged from the womb),read-emergent,2026-07-19T13:43:14Z,0
248258,383055,H0398,eat up / devour (akal - eat up my people),read-emergent,2026-07-19T13:43:14Z,0
248259,383058,H3045,to know,registry-direct,2026-07-19T13:43:14Z,0
248260,383066,H3045,to know,registry-direct,2026-07-19T13:43:14Z,0
248261,383072,H2199,to cry out,registry-direct,2026-07-19T13:43:14Z,0
248262,383074,H0430,,ib-judgement,2026-07-19T13:43:14Z,0
248263,383077,H3045,to know,registry-direct,2026-07-19T13:43:14Z,0
248264,383086,H3045,to know,registry-direct,2026-07-19T13:43:14Z,0
248265,383093,H6213,practice (asah),read-emergent,2026-07-19T13:43:14Z,0
248266,383095,H6091,,ib-judgement,2026-07-19T13:43:14Z,0
248267,383110,H3045,to know,registry-direct,2026-07-19T13:43:14Z,0
248268,383114,H7495,to heal,ib-judgement,2026-07-19T13:43:14Z,0
248269,383118,H3068,,ib-judgement,2026-07-19T13:43:14Z,0
248270,383119,H0430,,ib-judgement,2026-07-19T13:43:14Z,0
248271,383124,H3045,to know,registry-direct,2026-07-19T13:43:14Z,0
248272,383127,H0430,,ib-judgement,2026-07-19T13:43:14Z,0
248273,383133,H3467,to save,registry-direct,2026-07-19T13:43:14Z,0
248274,383135,H3045,to know,registry-direct,2026-07-19T13:43:14Z,0
248275,389391,H7200,see (raah),read-emergent,2026-07-19T13:43:14Z,0
248276,389405,H2026,kill (harag),read-emergent,2026-07-19T13:43:14Z,0
248277,391507,H5771,iniquity: crime,registry-direct,2026-07-19T13:43:14Z,0
248278,391509,H6887,be afflicted (tsarar),read-emergent,2026-07-19T13:43:14Z,0
248279,391511,H2403,sin,registry-direct,2026-07-19T13:43:14Z,0
248280,391512,H6845,store up (tsaphan),read-emergent,2026-07-19T13:43:14Z,0
248281,392343,H6213,practice (asah),read-emergent,2026-07-19T13:43:14Z,0
248282,392349,H7451,bad: harmful,registry-direct,2026-07-19T13:43:14Z,0
248283,392352,H7451,bad: harmful,registry-direct,2026-07-19T13:43:14Z,0
248284,393253,H2442,to wait,ib-judgement,2026-07-19T13:43:14Z,0
248285,393259,H7523,murder (ratsach),read-emergent,2026-07-19T13:43:14Z,0
248286,393260,H1870,,ib-judgement,2026-07-19T13:43:14Z,0
248287,393262,H6213,practice (asah),read-emergent,2026-07-19T13:43:14Z,0
248288,393263,H2154,wickedness,registry-direct,2026-07-19T13:43:14Z,0
248289,417896,H2256,a pleasant lot gladly owned,read-emergent,2026-07-19T13:43:14Z,0
248290,417902,H0160,love,registry-direct,2026-07-19T13:43:14Z,0
248291,417904,H7311,extol (rum),read-emergent,2026-07-19T13:43:14Z,0
248292,417911,H5186,turn aside (natah),read-emergent,2026-07-19T13:43:14Z,0
248293,417914,H0398,eat up / devour (akal - eat up my people),read-emergent,2026-07-19T13:43:14Z,0
248294,417926,H1980,walk (halak),read-emergent,2026-07-19T13:43:14Z,0
248295,417929,H5590,to rage,registry-direct,2026-07-19T13:43:14Z,0
248296,417941,H3644,like,registry-direct,2026-07-19T13:43:14Z,0
248297,417945,H1870,,ib-judgement,2026-07-19T13:43:14Z,0
248298,417961,H1980,walk (halak),read-emergent,2026-07-19T13:43:14Z,0
248299,417962,H1935,splendor,ib-judgement,2026-07-19T13:43:14Z,0
248300,423749,H3427,dwell in unity (yashab),read-emergent,2026-07-19T13:43:14Z,0
248301,423767,H8655,,ib-judgement,2026-07-19T13:43:14Z,0
248302,423773,H0056,to mourn,registry-direct,2026-07-19T13:43:14Z,0
248303,423775,H3427,dwell in unity (yashab),read-emergent,2026-07-19T13:43:14Z,0
248304,423776,H0535,to weaken,ib-judgement,2026-07-19T13:43:14Z,0
248305,423794,H2729,to tremble,ib-judgement,2026-07-19T13:43:14Z,0
248306,423805,H3427,dwell in unity (yashab),read-emergent,2026-07-19T13:43:14Z,0
248307,423811,H3068,,ib-judgement,2026-07-19T13:43:14Z,0
248308,423813,H3068,,ib-judgement,2026-07-19T13:43:14Z,0
248309,423815,H0430,,ib-judgement,2026-07-19T13:43:14Z,0
248310,423820,H3427,dwell in unity (yashab),read-emergent,2026-07-19T13:43:14Z,0
248311,425760,H1980,walk (halak),read-emergent,2026-07-19T13:43:14Z,0
248312,425761,H5375,lift up (nasa),read-emergent,2026-07-19T13:43:14Z,0
248313,425764,H5337,to rescue,registry-direct,2026-07-19T13:43:14Z,0
248314,428993,H2398,to sin,registry-direct,2026-07-19T13:43:14Z,0
248315,428996,H5975,stands not in sinners' way,read-emergent,2026-07-19T13:43:14Z,0
248316,430329,H7703,to ruin,registry-direct,2026-07-19T13:43:14Z,0
248317,433862,H2790,to plow/plot,ib-judgement,2026-07-19T13:43:14Z,0
248318,433863,H7562,wickedness,registry-direct,2026-07-19T13:43:14Z,0
248319,433865,H5766,injustice,registry-direct,2026-07-19T13:43:14Z,0
248320,433866,H0398,eat up / devour (akal - eat up my people),read-emergent,2026-07-19T13:43:14Z,0
248321,433868,H3585,lie,registry-direct,2026-07-19T13:43:14Z,0
248322,433870,H0982,to trust,registry-direct,2026-07-19T13:43:14Z,0
248323,433871,H1870,,ib-judgement,2026-07-19T13:43:14Z,0
248324,441831,H1980,walk (halak),read-emergent,2026-07-19T13:43:14Z,0
248325,441833,H3068,,ib-judgement,2026-07-19T13:43:14Z,0
248326,441834,H7580,I groan from the tumult of my heart,read-emergent,2026-07-19T13:43:14Z,0
248327,441839,H7580,I groan from the tumult of my heart,read-emergent,2026-07-19T13:43:14Z,0
248328,441841,H2729,to tremble,ib-judgement,2026-07-19T13:43:14Z,0
248329,442342,H6091,,ib-judgement,2026-07-19T13:43:14Z,0
248330,442345,H5117,to rest,ib-judgement,2026-07-19T13:43:14Z,0
248331,444785,H7725,return (shuv),read-emergent,2026-07-19T13:43:14Z,0
248332,444797,H5337,to rescue,registry-direct,2026-07-19T13:43:14Z,0
248333,444803,H3680,I have not hidden your righteousness in my heart,read-emergent,2026-07-19T13:43:14Z,0
248334,447084,H0202,strength,registry-direct,2026-07-19T13:43:14Z,0
248335,447088,H8280,,ib-judgement,2026-07-19T13:43:14Z,0
248336,447091,H0430,,ib-judgement,2026-07-19T13:43:14Z,0
248337,447216,H3819,No Mercy,registry-direct,2026-07-19T13:43:14Z,0
248338,447341,H2186,to reject,registry-direct,2026-07-19T13:43:14Z,0
248339,447342,H2896,pleasant,registry-direct,2026-07-19T13:43:14Z,0
248340,447343,H0341,,ib-judgement,2026-07-19T13:43:14Z,0
248341,447344,H7291,pursue (radaph),read-emergent,2026-07-19T13:43:14Z,0
248342,452426,H7760,make (sim),read-emergent,2026-07-19T13:43:14Z,0
248343,452832,H0430,,ib-judgement,2026-07-19T13:43:14Z,0
248344,452838,H1870,,ib-judgement,2026-07-19T13:43:14Z,0
248345,452839,H4895,hatred,registry-direct,2026-07-19T13:43:14Z,0
248346,452844,H0430,,ib-judgement,2026-07-19T13:43:14Z,0
248347,461949,H2026,kill (harag),read-emergent,2026-07-19T13:43:14Z,0
248348,461953,H6310,all flesh bless his name,read-emergent,2026-07-19T13:43:14Z,0
248349,461954,H4941,justice: judgement,registry-direct,2026-07-19T13:43:14Z,0
248350,467979,H6213,practice (asah),read-emergent,2026-07-19T13:43:14Z,0
248351,467987,H3068,,ib-judgement,2026-07-19T13:43:14Z,0
248352,480798,H8451,"the law in his heart, steps not slipping",read-emergent,2026-07-19T13:43:14Z,0
248353,480799,H2803,to devise: design,ib-judgement,2026-07-19T13:43:14Z,0
248354,480800,H2114,be estranged / alienated (zur - estranged from the womb),read-emergent,2026-07-19T13:43:14Z,0
248355,480802,H3644,like,registry-direct,2026-07-19T13:43:14Z,0
248356,482548,H0158,lover,registry-direct,2026-07-19T13:43:14Z,0
248357,483829,H3068,,ib-judgement,2026-07-19T13:43:14Z,0
248358,483831,H0430,,ib-judgement,2026-07-19T13:43:14Z,0
248359,483834,H3068,,ib-judgement,2026-07-19T13:43:14Z,0
248360,484984,H2184,fornication,registry-direct,2026-07-19T13:43:14Z,0
248361,484990,H3820,heart,registry-direct,2026-07-19T13:43:14Z,0
248362,484992,H2199,to cry out,registry-direct,2026-07-19T13:43:14Z,0
248363,484995,H3820,heart,registry-direct,2026-07-19T13:43:14Z,0
248364,484999,H3213,to wail,registry-direct,2026-07-19T13:43:14Z,0
248365,485009,H5493,"turn aside (sur, negated)",read-emergent,2026-07-19T13:43:14Z,0
248366,485019,H3820,heart,registry-direct,2026-07-19T13:43:14Z,0
248367,485020,H0398,eat up / devour (akal - eat up my people),read-emergent,2026-07-19T13:43:14Z,0
248368,490132,H2490,profane / violate (chalal - he violated his covenant),read-emergent,2026-07-19T13:43:14Z,0
248369,490802,H3068,,ib-judgement,2026-07-19T13:43:14Z,0
248370,490811,H8104,to keep: obey,registry-direct,2026-07-19T13:43:14Z,0
248371,505102,H1980,walk (halak),read-emergent,2026-07-19T13:43:14Z,0
248372,505114,H3256,,ib-judgement,2026-07-19T13:43:14Z,0
248373,505117,H8088,sound,registry-direct,2026-07-19T13:43:14Z,0
248374,505815,H7846,rebellion,registry-direct,2026-07-19T13:43:14Z,0
248375,505820,H4148,discipline,ib-judgement,2026-07-19T13:43:14Z,0
248376,508330,H1980,walk (halak),read-emergent,2026-07-19T13:43:14Z,0
248377,508331,H7725,return (shuv),read-emergent,2026-07-19T13:43:14Z,0
248378,508333,H3068,,ib-judgement,2026-07-19T13:43:14Z,0
248379,508337,H7495,to heal,ib-judgement,2026-07-19T13:43:14Z,0
248380,508343,H7725,return (shuv),read-emergent,2026-07-19T13:43:14Z,0
248381,508353,H3985,to refuse,ib-judgement,2026-07-19T13:43:14Z,0
248382,508354,H7725,return (shuv),read-emergent,2026-07-19T13:43:14Z,0
248383,510660,H1870,,ib-judgement,2026-07-19T13:43:14Z,0
248384,510668,H4672,suffer (matsa),read-emergent,2026-07-19T13:43:14Z,0
248385,530865,H7896,set (shith),read-emergent,2026-07-19T13:43:14Z,0
248386,530867,H7725,return (shuv),read-emergent,2026-07-19T13:43:14Z,0
248387,531574,H7321,to shout,registry-direct,2026-07-19T13:43:14Z,0
248388,237,H5036,foolish,registry-direct,2026-07-19T13:43:15Z,0
248389,239,H1696,enemies speak lies (v11),read-emergent,2026-07-19T13:43:15Z,0
248390,240,H5039,folly,registry-direct,2026-07-19T13:43:15Z,0
248391,241,H3820,heart,registry-direct,2026-07-19T13:43:15Z,0
248392,243,H6213,practice (asah),read-emergent,2026-07-19T13:43:15Z,0
248393,245,H0205,evil: wickedness,registry-direct,2026-07-19T13:43:15Z,0
248394,247,H6213,practice (asah),read-emergent,2026-07-19T13:43:15Z,0
248395,248,H2612,,ib-judgement,2026-07-19T13:43:15Z,0
248396,250,H1696,enemies speak lies (v11),read-emergent,2026-07-19T13:43:15Z,0
248397,254,H3068,,ib-judgement,2026-07-19T13:43:15Z,0
248398,255,H5315,soul,registry-direct,2026-07-19T13:43:15Z,0
248399,256,H7457,hungry,registry-direct,2026-07-19T13:43:15Z,0
248400,259,H2637,I shall not want,read-emergent,2026-07-19T13:43:15Z,0
248401,260,H6771,thirsty,ib-judgement,2026-07-19T13:43:15Z,0
248402,1077,H0935,come before (bo),read-emergent,2026-07-19T13:43:15Z,0
248403,1080,H7723,vain (shav),read-emergent,2026-07-19T13:43:15Z,0
248404,1083,H8441,abomination,registry-direct,2026-07-19T13:43:15Z,0
248405,1090,H7121,to call: call to,registry-direct,2026-07-19T13:43:15Z,0
248406,1093,H3201,"prevail (yakol, negated)",read-emergent,2026-07-19T13:43:15Z,0
248407,1094,H0205,evil: wickedness,registry-direct,2026-07-19T13:43:15Z,0
248408,1100,H0205,evil: wickedness,registry-direct,2026-07-19T13:43:15Z,0
248409,1104,H5999,trouble,ib-judgement,2026-07-19T13:43:15Z,0
248410,1105,H6184,ruthless,registry-direct,2026-07-19T13:43:15Z,0
248411,1108,H3887,to mock,registry-direct,2026-07-19T13:43:15Z,0
248412,1109,H3615,pass away (kalah),read-emergent,2026-07-19T13:43:15Z,0
248413,1112,H0205,evil: wickedness,registry-direct,2026-07-19T13:43:15Z,0
248414,1117,H2450,wise,registry-direct,2026-07-19T13:43:15Z,0
248415,1118,H0935,come before (bo),read-emergent,2026-07-19T13:43:15Z,0
248416,1119,H7451,bad: harmful,registry-direct,2026-07-19T13:43:15Z,0
248417,1122,H5493,"turn aside (sur, negated)",read-emergent,2026-07-19T13:43:15Z,0
248418,1129,H7489,be evil,registry-direct,2026-07-19T13:43:15Z,0
248419,1133,H6466,do no wrong (paal),read-emergent,2026-07-19T13:43:15Z,0
248420,1134,H0205,evil: wickedness,registry-direct,2026-07-19T13:43:15Z,0
248421,1135,H7563,wicked,registry-direct,2026-07-19T13:43:15Z,0
248422,1136,H5800,forsake (azab),read-emergent,2026-07-19T13:43:15Z,0
248423,1137,H1870,,ib-judgement,2026-07-19T13:43:15Z,0
248424,1138,H0205,evil: wickedness,registry-direct,2026-07-19T13:43:15Z,0
248425,1142,H4284,plot,ib-judgement,2026-07-19T13:43:15Z,0
248426,1143,H7725,return (shuv),read-emergent,2026-07-19T13:43:15Z,0
248427,1146,H3068,,ib-judgement,2026-07-19T13:43:15Z,0
248428,1147,H7355,to have compassion,registry-direct,2026-07-19T13:43:15Z,0
248429,1149,H0430,,ib-judgement,2026-07-19T13:43:15Z,0
248430,1155,H5545,to forgive,registry-direct,2026-07-19T13:43:15Z,0
248431,1157,H7121,to call: call to,registry-direct,2026-07-19T13:43:15Z,0
248432,1159,H3068,,ib-judgement,2026-07-19T13:43:15Z,0
248433,1162,H7768,to cry,registry-direct,2026-07-19T13:43:15Z,0
248434,1163,H0559,"'God has forgotten, he won't see'",read-emergent,2026-07-19T13:43:15Z,0
248435,1167,H5493,"turn aside (sur, negated)",read-emergent,2026-07-19T13:43:15Z,0
248436,1172,H7971,stretch out the hands (shalach),read-emergent,2026-07-19T13:43:15Z,0
248437,1174,H1696,enemies speak lies (v11),read-emergent,2026-07-19T13:43:15Z,0
248438,1175,H0205,evil: wickedness,registry-direct,2026-07-19T13:43:15Z,0
248439,1177,H7121,to call: call to,registry-direct,2026-07-19T13:43:15Z,0
248440,1178,H6664,righteousness,registry-direct,2026-07-19T13:43:15Z,0
248441,1182,H8199,defend / judge for (shaphat - may he defend the cause of the poor),read-emergent,2026-07-19T13:43:15Z,0
248442,1183,H0530,faithfulness,registry-direct,2026-07-19T13:43:15Z,0
248443,1185,H0982,to trust,registry-direct,2026-07-19T13:43:15Z,0
248444,1188,H1696,enemies speak lies (v11),read-emergent,2026-07-19T13:43:15Z,0
248445,1189,H7723,vain (shav),read-emergent,2026-07-19T13:43:15Z,0
248446,1191,H5999,trouble,ib-judgement,2026-07-19T13:43:15Z,0
248447,1193,H0205,evil: wickedness,registry-direct,2026-07-19T13:43:15Z,0
248448,1197,H0899,treachery,registry-direct,2026-07-19T13:43:15Z,0
248449,1202,H3680,I have not hidden your righteousness in my heart,read-emergent,2026-07-19T13:43:15Z,0
248450,1209,H0205,evil: wickedness,registry-direct,2026-07-19T13:43:15Z,0
248451,1212,H2555,violence,ib-judgement,2026-07-19T13:43:15Z,0
248452,1217,H7323,run (ruts),read-emergent,2026-07-19T13:43:15Z,0
248453,1218,H7451,bad: harmful,registry-direct,2026-07-19T13:43:15Z,0
248454,1222,H8210,pour out (shaphak),read-emergent,2026-07-19T13:43:15Z,0
248455,1224,H5355,innocent,ib-judgement,2026-07-19T13:43:15Z,0
248456,1225,H1818,bloodthirsty / men of blood (dam - save me from bloodthirsty men),read-emergent,2026-07-19T13:43:15Z,0
248457,1226,H4284,plot,ib-judgement,2026-07-19T13:43:15Z,0
248458,1227,H4284,plot,ib-judgement,2026-07-19T13:43:15Z,0
248459,1229,H0205,evil: wickedness,registry-direct,2026-07-19T13:43:15Z,0
248460,1241,H2076,sacrifice (zabach),read-emergent,2026-07-19T13:43:15Z,0
248461,1249,H1818,bloodthirsty / men of blood (dam - save me from bloodthirsty men),read-emergent,2026-07-19T13:43:15Z,0
248462,1250,H2142,to remember,ib-judgement,2026-07-19T13:43:15Z,0
248463,1252,H1288,to bless,ib-judgement,2026-07-19T13:43:15Z,0
248464,1253,H0205,evil: wickedness,registry-direct,2026-07-19T13:43:15Z,0
248465,1255,H0977,to choose,ib-judgement,2026-07-19T13:43:15Z,0
248466,1257,H1870,,ib-judgement,2026-07-19T13:43:15Z,0
248467,1259,H5315,soul,registry-direct,2026-07-19T13:43:15Z,0
248468,1261,H2654,to delight in,registry-direct,2026-07-19T13:43:15Z,0
248469,1263,H8251,abomination,registry-direct,2026-07-19T13:43:15Z,0
248470,4242,H5315,soul,registry-direct,2026-07-19T13:43:15Z,0
248471,4243,H8130,to hate,registry-direct,2026-07-19T13:43:15Z,0
248472,4251,H3811,be weary,ib-judgement,2026-07-19T13:43:15Z,0
248473,4252,H5375,lift up (nasa),read-emergent,2026-07-19T13:43:15Z,0
