strong,stepGloss,language,cluster_code,short_name,source,created_at
H0226G,sign: miraculous,Hebrew,M43,Prophecy,old-system-migration,2026-08-11T15:45:16Z
H0226H,sign:  indicator,Hebrew,M43,Prophecy,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H0227A,then,Hebrew,T2,Supplementary,auto-precedent,2026-08-12T14:52:00Z
H0228,to heat,Hebrew,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H0234,memorial,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0235,be gone,Hebrew,T2,Supplementary,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H0236,to go,Hebrew,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H0238,to listen,Hebrew,M41,Remembrance,old-system-migration,2026-08-11T15:45:16Z
H0239,to ponder,Hebrew,M41,Remembrance,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H0240,weapon,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0241G,ear,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0241H,ear: hearing,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0241I,ear: to ears,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0247,to gird,Hebrew,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H0248,arm,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0252,brother,Hebrew,M14,Deceit,auto-precedent,2026-08-12T14:52:00Z
H0255,howling animal,Hebrew,T2,Supplementary,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H0258,to go either way,Hebrew,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H0259,one,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0263,explanation,Hebrew,M15,Wisdom,auto-precedent,2026-08-12T14:52:00Z
H0264,brotherhood,Hebrew,M44,Relational,auto-precedent,2026-08-12T14:52:00Z
H0268,back,Hebrew,T2,Supplementary,auto-precedent,2026-08-12T14:52:00Z
H0269,sister,Hebrew,M44,Relational,auto-precedent,2026-08-12T14:52:00Z
H0270,to grasp,Hebrew,T3,Operations,auto-precedent,2026-08-12T14:52:00Z
H0272,possession,Hebrew,T2,Supplementary,auto-precedent,2026-08-12T14:52:00Z
H0280,riddle,Hebrew,T2,Supplementary,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H0309,to delay,Hebrew,M09,Humility,auto-precedent,2026-08-12T14:52:01Z
H0328A,mutterer,Hebrew,T2,Supplementary,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H0328B,softly,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0330,fine linen,Hebrew,T2,Supplementary,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H0331,to shutter,Hebrew,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H0332,to shut,Hebrew,T2,Supplementary,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H0335,where?,Hebrew,T2,Supplementary,auto-precedent,2026-08-12T14:52:01Z
H0336,not,Hebrew,T2,Supplementary,auto-precedent,2026-08-12T14:52:01Z
H0337,woe!,Hebrew,M03,Grief,auto-precedent,2026-08-12T14:52:01Z
H0340,be hostile,Hebrew,M06,Hate,old-system-migration,2026-08-11T15:45:16Z
H0341,enemy,Hebrew,M44,Relational,old-system-migration,2026-08-11T15:45:16Z
H0342,enmity,Hebrew,M44,Relational,old-system-migration,2026-08-11T15:45:16Z
H0346,where?,Hebrew,T2,Supplementary,auto-precedent,2026-08-12T14:52:01Z
H0351,where?,Hebrew,T2,Supplementary,auto-precedent,2026-08-12T14:52:01Z
H0352B,pillar,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0352C,leader,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0352D,terebinth,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0353,strength,Hebrew,M23,Strength,old-system-migration,2026-08-11T15:45:16Z
H0354,deer,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0355,doe,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0360,strength,Hebrew,M23,Strength,old-system-migration,2026-08-11T15:45:16Z
H0361,arches,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0363,tree,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0366,terrible,Hebrew,M01,Fear,old-system-migration,2026-08-11T15:45:16Z
H0367,terror,Hebrew,M01,Fear,old-system-migration,2026-08-11T15:45:16Z
H0370,where?,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0371,isn't?,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0374,ephah,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0375,where?,Hebrew,T2,Supplementary,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H0376G,man,Hebrew,T2,Supplementary,auto-precedent,2026-08-12T14:52:02Z
H0377,be manly,Hebrew,T2,Supplementary,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H0383,there is,Hebrew,T2,Supplementary,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H0386,strong,Hebrew,M23,Strength,old-system-migration,2026-08-11T15:45:16Z
H0389,surely,Hebrew,T2,Supplementary,auto-precedent,2026-08-12T14:52:02Z
H0391,deceptive,Hebrew,M14,Deceit,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H0393,cruel,Hebrew,M06,Hate,old-system-migration,2026-08-11T15:45:16Z
H0394,cruel,Hebrew,M06,Hate,old-system-migration,2026-08-11T15:45:16Z
H0395,cruel,Hebrew,M06,Hate,old-system-migration,2026-08-11T15:45:16Z
H0398,to eat,Hebrew,T3,Operations,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H0399,to devour,Hebrew,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H0403,surely,Hebrew,T2,Supplementary,auto-precedent,2026-08-12T14:52:02Z
H0404,to crave,Hebrew,M29,Desire,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H0405,burden,Hebrew,M36,Service,auto-precedent,2026-08-12T14:52:02Z
H0408,not,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0409,not,Hebrew,T2,Supplementary,auto-precedent,2026-08-12T14:52:02Z
H0410G,God,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0410K,god,Hebrew,T2,Supplementary,auto-precedent,2026-08-12T14:52:02Z
H0410L,god: power,Hebrew,T2,Supplementary,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H0413,to[wards],Hebrew,T3,Operations,llm-reassignment-v1_1-20260811,2026-08-12T08:40:51Z
H0421,to wail,Hebrew,T3,Operations,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H0422,to swear,Hebrew,T3,Operations,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H0423,oath,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0424,oak,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0425L,[Valley of] Elah,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0426,god,Hebrew,T2,Supplementary,auto-precedent,2026-08-12T14:52:02Z
H0427,oak,Hebrew,T2,Supplementary,auto-precedent,2026-08-12T14:52:02Z
H0430G,God,Hebrew,T2,Supplementary,auto-precedent,2026-08-12T14:52:02Z
H0431,behold,Hebrew,T2,Supplementary,auto-precedent,2026-08-12T14:52:02Z
H0432,except,Hebrew,T2,Supplementary,auto-precedent,2026-08-12T14:52:02Z
H0433,god,Hebrew,T2,Supplementary,auto-precedent,2026-08-12T14:52:02Z
H0436G,[Diviners'] Oak,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0436H,terebinth,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0437,oak,Hebrew,T2,Supplementary,auto-precedent,2026-08-12T14:52:02Z
H0438G,oak,Hebrew,T2,Supplementary,auto-precedent,2026-08-12T14:52:02Z
H0444,to corrupt,Hebrew,M10,Sin,old-system-migration,2026-08-11T15:45:16Z
H0457,idol,Hebrew,M27,Evil,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H0480,woe!,Hebrew,M03,Grief,auto-precedent,2026-08-12T14:52:03Z
H0481,be dumb,Hebrew,M14,Deceit,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H0483,mute,Hebrew,M07,Shame,auto-precedent,2026-08-12T14:52:03Z
H0503,to produce thousands,Hebrew,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H0505H,thousand: clan,Hebrew,T2,Supplementary,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H0509,to urge,Hebrew,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H0518A,if,Hebrew,T2,Supplementary,auto-precedent,2026-08-12T14:52:04Z
H0518B,if: except,Hebrew,T2,Supplementary,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H0520B,foundation,Hebrew,T2,Supplementary,auto-precedent,2026-08-12T14:52:04Z
H0523,people,Hebrew,T2,Supplementary,auto-precedent,2026-08-12T14:52:04Z
H0524,people,Hebrew,T2,Supplementary,auto-precedent,2026-08-12T14:52:04Z
H0529,faithful,Hebrew,M13,Truth,old-system-migration,2026-08-11T15:45:16Z
H0530,faithfulness,Hebrew,M13,Truth,old-system-migration,2026-08-11T15:45:16Z
H0533,strong,Hebrew,M23,Strength,old-system-migration,2026-08-11T15:45:16Z
H0535,to weaken,Hebrew,M03,Grief,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H0536,weak,Hebrew,M24,Weakness,old-system-migration,2026-08-11T15:45:16Z
H0537,weak,Hebrew,M24,Weakness,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H0539,be faithful,Hebrew,M13,Truth,old-system-migration,2026-08-11T15:45:16Z
H0540,to trust,Hebrew,M19,Trust,old-system-migration,2026-08-11T15:45:16Z
H0543,amen,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0544,faithfulness,Hebrew,M13,Truth,old-system-migration,2026-08-11T15:45:16Z
H0547,pillar,Hebrew,T2,Supplementary,auto-precedent,2026-08-12T14:52:04Z
H0548,sure,Hebrew,M13,Truth,old-system-migration,2026-08-11T15:45:16Z
H0551,truly,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0552,truly,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0553,to strengthen,Hebrew,M23,Strength,old-system-migration,2026-08-11T15:45:16Z
H0554,strong,Hebrew,M23,Strength,old-system-migration,2026-08-11T15:45:16Z
H0555,strength,Hebrew,M23,Strength,old-system-migration,2026-08-11T15:45:16Z
H0556,strength,Hebrew,M23,Strength,old-system-migration,2026-08-11T15:45:16Z
H0559,to say,Hebrew,T3,Operations,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H0560,to say,Hebrew,T3,Operations,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H0561,word,Hebrew,M15,Wisdom,auto-precedent,2026-08-12T14:52:05Z
H0562,word,Hebrew,M15,Wisdom,auto-precedent,2026-08-12T14:52:05Z
H0565A,word,Hebrew,M15,Wisdom,auto-precedent,2026-08-12T14:52:05Z
H0571G,truth: faithful,Hebrew,M13,Truth,old-system-migration,2026-08-11T15:45:16Z
H0571H,truth: true,Hebrew,M13,Truth,old-system-migration,2026-08-11T15:45:16Z
H0571I,truth: certain,Hebrew,M13,Truth,old-system-migration,2026-08-11T15:45:16Z
H0574,terrible,Hebrew,M01,Fear,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H0575,where?,Hebrew,T2,Supplementary,auto-precedent,2026-08-12T14:52:05Z
H0576B,me,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0577,Please!,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0578,to lament,Hebrew,M03,Grief,old-system-migration,2026-08-11T15:45:16Z
H0584,to sigh,Hebrew,M03,Grief,old-system-migration,2026-08-11T15:45:16Z
H0585,sighing,Hebrew,M03,Grief,old-system-migration,2026-08-11T15:45:16Z
H0586,we,Hebrew,T2,Supplementary,auto-precedent,2026-08-12T14:52:05Z
H0587,we,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0589,I,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0592,lamentation,Hebrew,M42,Speech,old-system-migration,2026-08-11T15:45:16Z
H0595,I,Hebrew,T2,Supplementary,auto-precedent,2026-08-12T14:52:05Z
H0596,to complain,Hebrew,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H0597,to compel,Hebrew,M23,Strength,auto-precedent,2026-08-12T14:52:05Z
H0598,to constrain,Hebrew,T3,Operations,auto-precedent,2026-08-12T14:52:05Z
H0599,be angry,Hebrew,M02,Anger,old-system-migration,2026-08-11T15:45:16Z
H0600,face,Hebrew,T2,Supplementary,auto-precedent,2026-08-12T14:52:05Z
H0602,to groan,Hebrew,M42,Speech,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H0603,groaning,Hebrew,M03,Grief,old-system-migration,2026-08-11T15:45:16Z
H0605,be incurable,Hebrew,M24,Weakness,old-system-migration,2026-08-11T15:45:16Z
H0606,man,Hebrew,T2,Supplementary,auto-precedent,2026-08-12T14:52:05Z
H0607,you,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0608,you,Hebrew,T2,Supplementary,auto-precedent,2026-08-12T14:52:05Z
H0610,flask,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0622,to gather,Hebrew,T3,Operations,auto-precedent,2026-08-12T14:52:05Z
H0627,collection,Hebrew,M18,Hope,auto-precedent,2026-08-12T14:52:05Z
H0629,diligently,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0631,to bind,Hebrew,T3,Operations,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H0636,wood,Hebrew,T2,Supplementary,auto-precedent,2026-08-12T14:52:06Z
H0637,also,Hebrew,T2,Supplementary,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H0638,also,Hebrew,T2,Supplementary,auto-precedent,2026-08-12T14:52:06Z
H0639G,face: anger,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0639H,face: nose,Hebrew,T2,Supplementary,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H0639I,face,Hebrew,T2,Supplementary,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H0640,to gird,Hebrew,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H0643,palace,Hebrew,M23,Strength,auto-precedent,2026-08-12T14:52:06Z
H0644,to bake,Hebrew,T3,Operations,llm-reassignment-v1_1-20260811,2026-08-12T08:40:51Z
H0645,then,Hebrew,T2,Supplementary,auto-precedent,2026-08-12T14:52:06Z
H0652,darkness,Hebrew,T2,Supplementary,auto-precedent,2026-08-12T14:52:06Z
H0653,darkness,Hebrew,T2,Supplementary,auto-precedent,2026-08-12T14:52:06Z
H0656,to end,Hebrew,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H0659,worthless,Hebrew,T2,Supplementary,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H0661,to surround,Hebrew,T3,Operations,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H0662,to refrain,Hebrew,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H0665,ashes,Hebrew,T2,Supplementary,auto-precedent,2026-08-12T14:52:06Z
H0679,joint,Hebrew,T2,Supplementary,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H0680,to reserve,Hebrew,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H0686,to store,Hebrew,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H0693,to ambush,Hebrew,T3,Operations,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H0695,ambush,Hebrew,T2,Supplementary,auto-precedent,2026-08-12T14:52:06Z
H0696,ambush,Hebrew,T2,Supplementary,auto-precedent,2026-08-12T14:52:07Z
H0707,to weave,Hebrew,T2,Supplementary,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H0717,to pluck,Hebrew,T2,Supplementary,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H0718,behold!,Hebrew,T2,Supplementary,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H0724,health,Hebrew,T2,Supplementary,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H0732,to journey,Hebrew,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H0748,to prolong,Hebrew,M25,Life,old-system-migration,2026-08-11T15:45:16Z
H0749,be proper,Hebrew,T2,Supplementary,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H0750,slow,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0752,long,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0753,length,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0755,knee,Hebrew,T2,Supplementary,auto-precedent,2026-08-12T14:52:07Z
H0779,to curse,Hebrew,M06,Hate,old-system-migration,2026-08-11T15:45:16Z
H0781,to betroth,Hebrew,M44,Relational,old-system-migration,2026-08-11T15:45:16Z
H0786,there is,Hebrew,T2,Supplementary,auto-precedent,2026-08-12T14:52:08Z
H0787,foundation,Hebrew,T2,Supplementary,auto-precedent,2026-08-12T14:52:08Z
H0795,Ashdod,Hebrew,T2,Supplementary,auto-precedent,2026-08-12T14:52:08Z
H0796,Ashdod,Hebrew,T2,Supplementary,auto-precedent,2026-08-12T14:52:08Z
H0797,Ashdod,Hebrew,T2,Supplementary,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H0803,foundation,Hebrew,T2,Supplementary,auto-precedent,2026-08-12T14:52:08Z
H0814,gift,Hebrew,M39,Blessing,auto-precedent,2026-08-12T14:52:08Z
H0816,be guilty,Hebrew,M10,Sin,old-system-migration,2026-08-11T15:45:16Z
H0817,guilt [offering],Hebrew,M10,Sin,old-system-migration,2026-08-11T15:45:16Z
H0818,guilty,Hebrew,M10,Sin,old-system-migration,2026-08-11T15:45:16Z
H0819,guiltiness,Hebrew,M10,Sin,old-system-migration,2026-08-11T15:45:16Z
H0820,strong,Hebrew,M23,Strength,old-system-migration,2026-08-11T15:45:16Z
H0830H,refuse,Hebrew,M27,Evil,auto-precedent,2026-08-12T14:52:09Z
H0833,to bless,Hebrew,M39,Blessing,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H0835,blessed,Hebrew,M39,Blessing,old-system-migration,2026-08-11T15:45:16Z
H0846,wall,Hebrew,T2,Supplementary,auto-precedent,2026-08-12T14:52:09Z
H0852,sign,Hebrew,M43,Prophecy,auto-precedent,2026-08-12T14:52:09Z
H0853,[Obj.],Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0855,plowshare,Hebrew,T2,Supplementary,auto-precedent,2026-08-12T14:52:09Z
H0857,to come,Hebrew,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H0858,to come,Hebrew,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H0859C,you [f.s.],Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0859D,you [m.p.],Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0859E,you [f.p.],Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0860,she-ass,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0861,furnace,Hebrew,T2,Supplementary,auto-precedent,2026-08-12T14:52:09Z
H0870,place,Hebrew,T2,Supplementary,auto-precedent,2026-08-12T14:52:09Z
H0873,bad,Hebrew,M10b,Wickedness,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H0874,to make plain,Hebrew,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H0887,to stink,Hebrew,M06,Hate,old-system-migration,2026-08-11T15:45:16Z
H0888,be displeased,Hebrew,M02,Anger,old-system-migration,2026-08-11T15:45:16Z
H0898,to act treacherously,Hebrew,M10,Sin,old-system-migration,2026-08-11T15:45:16Z
H0899A,treachery,Hebrew,M14,Deceit,old-system-migration,2026-08-11T15:45:16Z
H0900,treachery,Hebrew,M14,Deceit,old-system-migration,2026-08-11T15:45:16Z
H0901,treacherous,Hebrew,M14,Deceit,old-system-migration,2026-08-11T15:45:16Z
H0907,bluster,Hebrew,T2,Supplementary,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H0908,to devise,Hebrew,M15,Wisdom,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H0909,be alone,Hebrew,T2,Supplementary,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H0914,to separate,Hebrew,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H0915,piece,Hebrew,T2,Supplementary,auto-precedent,2026-08-12T14:52:10Z
H0918,to repair,Hebrew,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H0919,breach,Hebrew,T2,Supplementary,auto-precedent,2026-08-12T14:52:10Z
H0921,to scatter,Hebrew,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H0924,hastely,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0926,to dismay,Hebrew,M01,Fear,old-system-migration,2026-08-11T15:45:16Z
H0927,to dismay,Hebrew,M01,Fear,old-system-migration,2026-08-11T15:45:16Z
H0928,dismay,Hebrew,M01,Fear,old-system-migration,2026-08-11T15:45:16Z
H0928,dismay,Hebrew,M03,Grief,old-system-migration,2026-08-11T15:45:16Z
H0929,animal,Hebrew,T2,Supplementary,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H0933,spot,Hebrew,T2,Supplementary,auto-precedent,2026-08-12T14:52:10Z
H0935G,to come [in]: come,Hebrew,T3,Operations,llm-reassignment-v1_1-20260811,2026-08-12T08:40:51Z
H0935I,to come [in]: towards,Hebrew,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H0935J,to come [in]: advanced,Hebrew,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H0935K,to come [in]: [sun]set,Hebrew,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H0935N,to come [in]: besiege,Hebrew,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H0935P,to come [in]: bring,Hebrew,T2,Supplementary,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H0936,to despise,Hebrew,M06,Hate,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H0937,contempt,Hebrew,M06,Hate,old-system-migration,2026-08-11T15:45:16Z
H0939,contempt,Hebrew,M06,Hate,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H0943,to perplex,Hebrew,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H0944,produce,Hebrew,T2,Supplementary,auto-precedent,2026-08-12T14:52:10Z
H0947,to trample,Hebrew,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H0948,fine linen,Hebrew,T2,Supplementary,auto-precedent,2026-08-12T14:52:11Z
H0952,to explain,Hebrew,T3,Operations,auto-precedent,2026-08-12T14:52:11Z
H0953A,pit,Hebrew,T2,Supplementary,auto-precedent,2026-08-12T14:52:11Z
H0954,be ashamed,Hebrew,M07,Shame,old-system-migration,2026-08-11T15:45:16Z
H0955,shame,Hebrew,M07,Shame,old-system-migration,2026-08-11T15:45:16Z
H0956,to lodge,Hebrew,T3,Operations,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H0957,plunder,Hebrew,M24,Weakness,auto-precedent,2026-08-12T14:52:11Z
H0958,to divide,Hebrew,T2,Supplementary,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H0959,to despise,Hebrew,M06,Hate,old-system-migration,2026-08-11T15:45:16Z
H0961,plunder,Hebrew,M24,Weakness,auto-precedent,2026-08-12T14:52:11Z
H0963,contempt,Hebrew,M06,Hate,old-system-migration,2026-08-11T15:45:16Z
H0967,to scatter,Hebrew,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H0970,youth,Hebrew,T2,Supplementary,auto-precedent,2026-08-12T14:52:11Z
H0971,tower,Hebrew,T2,Supplementary,auto-precedent,2026-08-12T14:52:11Z
H0972,chosen,Hebrew,M29,Desire,auto-precedent,2026-08-12T14:52:11Z
H0973A,to loath,Hebrew,M06,Hate,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H0973B,be greedy,Hebrew,M05,Love,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H0974,to test,Hebrew,M35,Testing,old-system-migration,2026-08-11T15:45:16Z
H0976,testing,Hebrew,M35,Testing,auto-precedent,2026-08-12T14:52:11Z
H0977,to choose,Hebrew,M37,Calling,old-system-migration,2026-08-11T15:45:16Z
H0979,youth,Hebrew,T2,Supplementary,auto-precedent,2026-08-12T14:52:11Z
H0981,to speak rashly,Hebrew,M42,Speech,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
H0982,to trust,Hebrew,M19,Trust,old-system-migration,2026-08-11T15:45:16Z
H0983,security,Hebrew,M19,Trust,old-system-migration,2026-08-11T15:45:16Z
H0985,trust,Hebrew,M19,Trust,old-system-migration,2026-08-11T15:45:16Z
H0986,trust,Hebrew,M19,Trust,old-system-migration,2026-08-11T15:45:16Z
H0987,security,Hebrew,M19,Trust,old-system-migration,2026-08-11T15:45:16Z
H0988,to cease,Hebrew,T2,Supplementary,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H0989,to cease,Hebrew,T2,Supplementary,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H0990G,belly: abdomen,Hebrew,T2,Supplementary,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H0990H,belly: womb,Hebrew,T2,Supplementary,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H0990I,belly: hump,Hebrew,T2,Supplementary,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H0990J,belly: body,Hebrew,T2,Supplementary,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H0994,please,Hebrew,T2,Supplementary,auto-precedent,2026-08-12T14:52:11Z
H0995,to understand,Hebrew,M15,Wisdom,old-system-migration,2026-08-11T15:45:16Z
H0996H,between: among,Hebrew,T2,Supplementary,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H0998,understanding,Hebrew,M15,Wisdom,old-system-migration,2026-08-11T15:45:16Z
H0999,understanding,Hebrew,M15,Wisdom,old-system-migration,2026-08-11T15:45:16Z
H1002,palace,Hebrew,M23,Strength,auto-precedent,2026-08-12T14:52:11Z
H1004A,place,Hebrew,T2,Supplementary,auto-precedent,2026-08-12T14:52:11Z
H1004J,House [of the Forest],Hebrew,T2,Supplementary,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
H1004K,House [of the Forests of Lebanon],Hebrew,T2,Supplementary,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
